ABORT_PENALTY,BB_OPT_MAX_WAITER,BB_OPT_RAW,CC_ALG,DEBUG_ABORT_LENGTH,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,LAST_RETIRE,LATCH,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_ON,SECOND_HS,SPECIFIED_RATIO,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,UNSET_NUMA,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_length,cascading_abort_times,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,max_abort_length,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,0,true,BAMBOO,false,true,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.3,16,true,WR,0,false,10000000,16,true,YCSB,false,0.9, 399450, 0, 0, 32368,0,0,0,0, 42894, 0, 67.3671,373177, 16.5088, 6.39132, 2.45242, 1.28274, 8.5631, 2.44058, 19.854, 30.9931, 0.704905, 1.94205, 0.326749, 1.15519, 0, 0.385475, 1571240, 0, 79947
50000,0,true,BAMBOO,false,true,true,true,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,true,YCSB,false,0.9, 185163, 0, 0, 30432,0,0,0,0, 33777, 0, 51.8775,473854, 5.12171, 7.51314, 3.61257, 1.1795, 8.94072, 2.5015, 23.4011, 14.3991, 0.627485, 2.04546, 0.304301, 0.848419, 0, 0.0436605, 1536399, 0, 58893
50000,0,true,BAMBOO,false,true,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,true,YCSB,false,0.9, 295593, 0, 0, 29408,0,0,0,0, 36245, 0, 57.0031,441623, 10.7335, 5.41034, 1.40462, 1.34357, 9.32484, 2.1216, 19.9802, 22.8447, 0.608597, 2.10106, 0.274076, 0.955581, 0, 0.0351158, 1573367, 0, 49627
50000,0,true,BAMBOO,false,true,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,true,YCSB,false,0.9, 175150, 0, 0, 26141,0,0,0,0, 28997, 0, 43.8583,551957, 4.30595, 6.06476, 2.3273, 1.11331, 7.99378, 1.94561, 18.2015, 13.5994, 0.591943, 1.93541, 0.216141, 0.722468, 0, 0.311928, 1512995, 0, 102068
50000,0,true,BAMBOO,false,true,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,true,YCSB,false,0.9, 295880, 0, 0, 30073,0,0,0,0, 37097, 0, 57.9625,431478, 10.9546, 5.50838, 1.80192, 1.21614, 9.06844, 2.4336, 20.3417, 22.8922, 0.607646, 1.84754, 0.254839, 0.80055, 0, 0.259874, 1563097, 0, 57736
50000,0,true,BAMBOO,false,true,true,true,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.7,16,true,WR,0,false,10000000,16,true,YCSB,false,0.9, 105312, 0, 0, 27603,0,0,0,0, 29270, 0, 44.2659,546769, 2.50992, 6.76884, 2.94301, 1.0371, 8.91258, 2.81135, 23.5222, 8.21754, 0.564312, 2.02528, 0.215546, 0.504123, 0, 0.0351328, 1512701, 0, 40757
50000,0,true,BAMBOO,false,true,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.7,16,true,WR,0,false,10000000,16,true,YCSB,false,0.9, 185310, 0, 0, 27322,0,0,0,0, 30954, 0, 47.5388,517096, 5.56133, 5.16404, 1.36657, 1.16423, 9.20237, 2.5708, 20.7169, 14.4041, 0.531812, 2.00236, 0.191328, 0.558788, 0, 0.0239361, 1536383, 0, 29869
50000,0,true,BAMBOO,false,true,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.7,16,true,WR,0,false,10000000,16,true,YCSB,false,0.9, 103837, 0, 0, 23299,0,0,0,0, 24917, 0, 38.0921,642290, 2.46365, 5.65689, 1.92891, 0.983044, 8.28898, 2.13906, 18.8664, 8.09148, 0.528607, 1.96684, 0.148239, 0.438575, 0, 0.210269, 1529138, 0, 66823
50000,0,true,BAMBOO,false,true,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.7,16,true,WR,0,false,10000000,16,true,YCSB,false,0.9, 187906, 0, 0, 27645,0,0,0,0, 31304, 0, 48.6478,511304, 5.66984, 5.71136, 2.1313, 1.0634, 8.92977, 2.4303, 21.3435, 14.5918, 0.525374, 1.81821, 0.170519, 0.479773, 0, 0.352548, 1554615, 0, 36187
50000,0,true,BAMBOO,false,true,true,true,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,false,10000000,16,true,YCSB,false,0.9, 24114, 0, 0, 17857,0,0,0,0, 18115, 0, 27.1771,883339, 0.384187, 4.13939, 0.647826, 0.683094, 8.02912, 1.87425, 17.139, 1.90964, 0.415155, 1.89153, 0.0671497, 0.170539, 0, 0.0205364, 1500410, 0, 22409
