ABORT_PENALTY,BB_OPT_MAX_WAITER,BB_OPT_RAW,CC_ALG,DEBUG_ABORT_LENGTH,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,LATCH,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_ON,SECOND_HS,SPECIFIED_RATIO,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,UNSET_NUMA,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_length,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,4,true,WR,0,true,10000000,1,true,YCSB,false,0, 0, 0, 6140,0,0,0,0, 6140, 0.614033,162858, 0, 0.00920663, 0.00152194, 0, 0, 0.215281, 0.27874, 0.00308032, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,16,true,WR,0,true,10000000,1,true,YCSB,false,0, 0, 0, 15797,0,0,0,0, 15797, 1.57971,63302.6, 0, 0.0267123, 0.0015417, 0, 0, 0.327522, 0.56663, 0.00308495, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,64,true,WR,0,true,10000000,1,true,YCSB,false,0, 0, 0, 50481,0,0,0,0, 50481, 5.04814,19809.3, 0, 0.113994, 0.00154627, 0, 0, 0.642094, 1.37168, 0.00336568, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,4,true,WR,0,true,10000000,2,true,YCSB,false,0, 0, 0, 18156,0,0,0,0, 18156, 3.4003,110153, 0, 0.497786, 0.413139, 0, 0, 0.930639, 2.17539, 0.00652682, 0, 0, 0, 0, 0, 0.0135397, 187277, 0, 15871
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,16,true,WR,0,true,10000000,2,true,YCSB,false,0, 0, 0, 34360,0,0,0,0, 34360, 6.85698,58205.8, 0, 0.766471, 0.62184, 0, 0, 1.38578, 4.24604, 0.00619586, 0, 0, 0, 0, 0, 0.00262106, 199558, 0, 3523
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,64,true,WR,0,true,10000000,2,true,YCSB,false,0, 0, 0, 118690,0,0,0,0, 118690, 23.4299,16850.6, 0, 1.80174, 1.39079, 0, 0, 4.16083, 13.9879, 0.00669432, 0, 0, 0, 0, 0, 0.00019208, 197404, 0, 227
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,4,true,WR,0,true,10000000,4,true,YCSB,false,0, 0, 0, 18491,0,0,0,0, 18491, 7.18173,216312, 0, 2.08314, 1.69213, 0, 0, 1.32065, 4.98271, 0.0117504, 0, 0, 0, 0, 0, 0.0902269, 388373, 0, 67113
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,16,true,WR,0,true,10000000,4,true,YCSB,false,0, 0, 0, 27743,0,0,0,0, 27743, 11.0719,144180, 0, 1.8426, 1.48623, 0, 0, 1.55792, 6.87479, 0.0104221, 0, 0, 0, 0, 0, 0.0206916, 399084, 0, 18665
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,64,true,WR,0,true,10000000,4,true,YCSB,false,0, 0, 0, 78677,0,0,0,0, 78677, 31.4515,50840.7, 0, 2.77163, 2.01765, 0, 0, 3.1762, 18.1768, 0.0118657, 0, 0, 0, 0, 0, 0.00201841, 399754, 0, 2357
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,4,true,WR,0,true,10000000,8,true,YCSB,false,0, 0, 0, 22419,0,0,0,0, 22419, 17.513,356840, 0, 7.74568, 6.52812, 0, 0, 1.3261, 12.5464, 0.0208524, 0, 0, 0, 0, 0, 1.69048, 781166, 0, 401651
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,16,true,WR,0,true,10000000,8,true,YCSB,false,0, 0, 0, 25098,0,0,0,0, 25098, 20.061,318746, 0, 4.88748, 4.04839, 0, 0, 2.01008, 13.1369, 0.0211994, 0, 0, 0, 0, 0, 0.0609866, 799296, 0, 49455
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,64,true,WR,0,true,10000000,8,true,YCSB,false,0, 0, 0, 73717,0,0,0,0, 73717, 58.9511,108522, 0, 5.59996, 3.99461, 0, 0, 4.15982, 34.9349, 0.0265613, 0, 0, 0, 0, 0, 0.00190811, 799688, 0, 1943
