ABORT_PENALTY,BB_OPT_MAX_WAITER,BB_OPT_RAW,CC_ALG,DEBUG_ABORT_LENGTH,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,LATCH,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_ON,SECOND_HS,SPECIFIED_RATIO,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_length,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,0,False,BAMBOO,True,False,True,False,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,True,WR,0.5,True,10000000,16,YCSB,False,0,1021553,10,31727,0,0,0,0,72161,107.73200000000001,221747.0,60.3609,4.47615,1.31637,0,0,0.9677879999999999,12.1341,78.8238,0,0,0,0,0,0.07821739999999999,1493084,0,236286
50000,0,True,BAMBOO,True,False,True,True,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.5,True,10000000,16,YCSB,False,0,639134,0,72201,0,0,0,0,93712,147.204,170743.0,33.7844,3.4480800000000005,0.019394099999999997,0,0,2.51153,15.2013,49.2947,0,0,0,0,0,52.0908,1570876,0,2390082
50000,0,False,WOUND_WAIT,True,False,True,False,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.75,True,10000000,16,YCSB,False,0,711826,1,104165,0,0,0,0,135371,212.96099999999998,118197.0,49.0869,2.92841,0.0,0,0,2.40998,14.3511,54.9022,0,0,0,0,275207545,101.805,1573212,0,2523991
50000,0,True,BAMBOO,True,False,True,True,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.75,True,10000000,16,YCSB,False,0,700875,0,106484,0,0,0,0,139678,220.017,114553.0,52.2803,3.39857,0.0192151,0,0,2.57668,14.9198,54.047,0,0,0,0,0,105.133,1575225,0,2585329
50000,0,False,BAMBOO,True,False,True,False,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,True,WR,0.75,True,10000000,16,YCSB,False,0,1355315,15,43071,0,0,0,0,99087,144.001,161488.0,81.4001,9.651539999999999,5.80949,0,0,1.6984099999999998,15.3051,104.436,0,0,0,0,0,0.09370210000000001,1453402,0,277880
50000,0,True,BAMBOO,True,False,True,True,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.75,True,10000000,16,YCSB,False,0,702897,0,113216,0,0,0,0,148762,234.467,107557.0,56.0192,3.4952,0.0195671,0,0,2.7344,16.0448,54.2996,0,0,0,0,0,114.102,1576168,0,2593383
50000,0,False,WOUND_WAIT,True,False,True,False,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,1.0,True,10000000,16,YCSB,False,0,732872,1,148683,0,0,0,0,194483,307.35900000000004,82271.6,72.3745,2.99537,0.0,0,0,3.1228,15.3421,56.4733,0,0,0,0,275782220,171.0,1580433,0,2644058
50000,0,True,BAMBOO,True,False,True,True,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,1.0,True,10000000,16,YCSB,False,0,726766,0,149202,0,0,0,0,197315,310.145,81090.2,75.6206,3.37775,0.0225004,0,0,3.13875,15.4469,55.9355,0,0,0,0,0,170.676,1571855,0,2670978
50000,0,False,BAMBOO,True,False,True,False,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,True,WR,1.0,True,10000000,16,YCSB,False,0,1383883,14,44058,0,0,0,0,89569,141.58700000000002,178651.0,71.9338,8.92411,5.28536,0,0,1.16672,13.8808,107.09299999999999,0,0,0,0,0,0.0874099,1580918,0,289536
50000,0,True,BAMBOO,True,False,True,True,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,1.0,True,10000000,16,YCSB,False,0,728720,0,148737,0,0,0,0,196704,310.472,81342.0,75.7043,3.36239,0.0188386,0,0,2.8711900000000004,15.6157,56.1822,0,0,0,0,0,170.585,1578400,0,2677071
