ABORT_PENALTY,CC_ALG,CLV_RETIRE_ON,DEBUG_BENCHMARK,DEBUG_PROFILING,DYNAMIC_TS,MAX_TXN_PER_PART,NUM_WH,PERC_PAYMENT,REORDER_WH,RETIRE_ON,RETIRE_READ,SPINLOCK,THREAD_CNT,WORKLOAD,WW_STARV_FREE,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug11,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
50000,CLV,0,false,true,true,100000,1,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.114169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019836,0.016948,0.001073,-nan,0.000000,0.000000,0.000005,0.511364,195555.513246,0.000000,0.078985,0.042232,0.272477,0.001027,0.000000,0.000000,100000
50000,CLV,0,false,true,true,100000,2,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.140763,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019953,0.016980,0.001072,-nan,0.000000,0.000000,0.000006,0.582490,171676.769046,0.000000,0.078274,0.043801,0.309515,0.001023,0.000000,0.000000,100000
50000,CLV,0,false,true,true,100000,4,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.137898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020059,0.017072,0.001077,-nan,0.000000,0.000000,0.000006,0.586150,170604.800398,0.000000,0.079399,0.047251,0.287233,0.001031,0.000000,0.000000,100000
50000,CLV,0,false,true,true,100000,8,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.168511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020159,0.017056,0.001068,-nan,0.000000,0.000000,0.000008,0.838823,119214.594130,0.000000,0.080767,0.079875,0.402220,0.001017,0.000000,0.000000,100000
50000,CLV,0,false,true,true,100000,16,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.136538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020006,0.016936,0.001070,-nan,0.000000,0.000000,0.000010,1.009862,99023.429159,0.000000,0.083570,0.129793,0.442487,0.001014,0.000000,0.000000,100000
50000,CLV,0,false,true,true,100000,1,0.5,false,true,false,true,2,TPCC,false,560,0,0,0.518843,1.000000,1.000000,0.000000,0.076629,0.069456,0.021920,0.127974,0.094610,0.450876,-nan,0.000000,0.000000,0.000012,2.448116,162507.807672,0.003291,0.771593,0.127031,1.664886,0.045803,0.000000,0.002016,198919
50000,CLV,0,false,true,true,100000,2,0.5,false,true,false,true,2,TPCC,false,0,0,0,0.452081,0.000000,0.000000,0.000000,0.000021,0.000193,0.000110,0.070976,0.034052,0.002148,-nan,0.000000,0.000000,0.000007,1.451173,275472.375296,0.000000,0.196717,0.091576,0.825850,0.001852,0.000000,0.000067,199879
50000,CLV,0,false,true,true,100000,4,0.5,false,true,false,true,2,TPCC,false,0,0,0,0.431035,0.000000,0.000000,0.000000,0.000007,0.000023,0.000013,0.069022,0.033218,0.002090,-nan,0.000000,0.000000,0.000007,1.341654,292152.922670,0.000000,0.189639,0.084345,0.750008,0.001814,0.000000,0.000011,195984
50000,CLV,0,false,true,true,100000,8,0.5,false,true,false,true,2,TPCC,false,0,0,0,0.376875,0.000000,0.000000,0.000000,0.000004,0.000077,0.000043,0.065423,0.031867,0.001995,-nan,0.000000,0.000000,0.000007,1.359087,274650.561712,0.000000,0.180701,0.102320,0.703481,0.001741,0.000000,0.000010,186637
50000,CLV,0,false,true,true,100000,16,0.5,false,true,false,true,2,TPCC,false,0,0,0,0.361351,0.000000,0.000000,0.000000,0.000002,0.000001,0.000001,0.062371,0.030183,0.001899,-nan,0.000000,0.000000,0.000008,1.401471,254568.283939,0.000000,0.171930,0.104087,0.675831,0.001656,0.000000,0.000004,178385
