ABORT_PENALTY,BB_ALWAYS_RETIRE_READ,BB_AUTORETIRE,BB_DYNAMIC_TS,BB_LAST_RETIRE,BB_OPT_RAW,BB_PRECOMMIT,CC_ALG,COMPILE_ONLY,CPU_FREQ,LATCH,MAX_RUNTIME,MAX_TXN_PER_PART,NDEBUG,NUM_WH,OUTPUT_TO_FILE,PF_ABORT,PF_BASIC,PF_CS,TERMINATE_BY_COUNT,THREAD_CNT,TPCC_USER_ABORT,UNSET_NUMA,WORKLOAD,WW_STARV_FREE,abort_cnt,abort_cnt_long,abort_length,cascading_abort_times,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,max_abort_length,run_time,throughput,time_abort,time_cleanup,time_commit,time_copy,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_semaphore_cs,time_ts_alloc,time_wait,txn_cnt,txn_cnt_long,user_abort_cnt,wait_cnt
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,1,true,false,TPCC,false, 501, 0, 0, 0, 6472,0,0,0,0, 6472, 0, 0.651581,153473, 0.0043649, 0.0283724, 0.00245777, 0, 0, 0, 0.0558988, 0.211618, 0.00205943, 0, 0, 0, 0, 0, 0, 0, 100000, 0, 501, 0
50000,true,false,true,0,true,false,NO_WAIT,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,1,true,false,TPCC,false, 501, 0, 0, 0, 5749,0,0,0,0, 5749, 0, 0.578905,172740, 0.00392584, 0.0130226, 0, 0, 0, 0, 0.0513629, 0.130705, 0.00201527, 0, 0, 0, 0, 0, 0, 0, 100000, 0, 501, 0
50000,true,false,true,0,true,false,WAIT_DIE,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,120,true,false,TPCC,false, 23096635, 0, 0, 0, 680785,0,0,0,0, 797791, 0, 8180.16,150186, 1210.38, 22.3677, 0, 0, 0, 0, 5.40344, 97.3528, 1814.87, 0, 0, 0, 0, 0, 1944646478, 6151.05, 10237845, 0, 51356, 6422499
50000,true,false,true,0,true,false,SILO,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,120,true,false,TPCC,false, 70194490, 0, 0, 0, 80083,0,0,0,0, 651993, 0, 7114.15,184501, 6238.19, 119.72, 0, 0, 0, 0, 5.99706, 60.9706, 6060.25, 0, 0, 0, 0, 0, 0, 0, 10938090, 0, 54674, 0
50000,true,false,true,0,true,false,WOUND_WAIT,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,120,true,false,TPCC,false, 100949, 0, 0, 0, 1018265,0,0,0,0, 1021676, 0, 12304.3,116861, 103.022, 27.7043, 0, 0, 0, 0, 6.31102, 137.205, 3.90423, 0, 0, 0, 0, 0, 2164704662, 11996, 11982375, 0, 60354, 12650409
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,120,true,false,TPCC,false, 285279, 0, 0, 0, 1241044,0,0,0,0, 1243860, 0, 14925.1,96454.7, 36.7503, 14453.4, 14281.9, 0, 0, 0, 6.41434, 14703.3, 20.3797, 0, 0, 0, 0, 0, 0, 66.3153, 11996640, 0, 60703, 6075663
50000,true,false,true,0,true,false,NO_WAIT,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,120,true,false,TPCC,false, 213422972, 0, 0, 0, 103441,0,0,0,0, 1811840, 0, 21349.8,66326.2, 20129.1, 120.076, 0, 0, 0, 0, 14.0209, 264.994, 18883.7, 0, 0, 0, 0, 0, 0, 0, 11800414, 0, 59441, 0
50000,true,false,true,0,true,false,WAIT_DIE,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,96,true,false,TPCC,false, 20195522, 0, 0, 0, 521850,0,0,0,0, 632458, 0, 5870.7,151568, 1033.74, 20.2435, 0, 0, 0, 0, 5.26901, 88.6543, 1584.29, 0, 0, 0, 0, 0, 1918804496, 4095.11, 9268855, 0, 46806, 5807110
50000,true,false,true,0,true,false,SILO,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,96,true,false,TPCC,false, 37783594, 0, 0, 0, 75729,0,0,0,0, 489995, 0, 3735.91,196333, 3157.3, 65.2909, 0, 0, 0, 0, 3.96081, 38.2317, 3183.82, 0, 0, 0, 0, 0, 0, 0, 7640437, 0, 38204, 0
50000,true,false,true,0,true,false,WOUND_WAIT,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,96,true,false,TPCC,false, 85773, 0, 0, 0, 760857,0,0,0,0, 763773, 0, 7357.92,125063, 64.7774, 19.1523, 0, 0, 0, 0, 5.09986, 96.7045, 3.43021, 0, 0, 0, 0, 0, 1712557412, 7142.16, 9585432, 0, 48192, 10122006
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,96,true,false,TPCC,false, 211205, 0, 0, 0, 766055,0,0,0,0, 767221, 0, 7358.76,125093, 13.1528, 7053.88, 6945.6, 0, 0, 0, 5.16667, 7225.66, 14.155, 0, 0, 0, 0, 0, 0, 33.4465, 9588866, 0, 48287, 4825670
50000,true,false,true,0,true,false,NO_WAIT,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,96,true,false,TPCC,false, 136271064, 0, 0, 0, 90334,0,0,0,0, 1358276, 0, 12639.8,70801.5, 11797.7, 47.2483, 0, 0, 0, 0, 11.4302, 136.653, 11757.1, 0, 0, 0, 0, 0, 0, 0, 9322060, 0, 46645, 0
