ABORT_PENALTY,CC_ALG,CLV_RETIRE_ON,DEBUG_PROFILING,DEBUG_TMP,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,SPECIFIED_RATIO,SPINLOCK,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug11,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt,RETIRE_READ
50000,WOUND_WAIT,1,True,False,True,WR,1,0,False,100000,2,SPECIFIED,1,16,1.0,True,True,1024*1024*20,16,YCSB,False,0,1,0,0,10.543379,1.0,1.0,0.0,0.0,0.0,0.0,0.800449,0.0,0.0,,0.0,0.0,0.00037,592.6152860000001,43198.345733,1.3000000000000001e-05,1.7538369999999999,6.886925,21.204535,0.017372,0.248151,554.932805,1600000,
50000,WOUND_WAIT,1,True,False,True,WR,0,0,False,100000,2,SPECIFIED,1,16,0.0,True,True,1024*1024*20,16,YCSB,False,0,3,0,0,10.553038,1.0,1.0,0.0,0.0,0.0,0.0,0.9506459999999999,0.0,0.0,,0.0,0.0,0.000371,594.128241,43088.098193,0.000334,1.7124540000000001,6.779172,21.341303,0.0183,0.19781300000000002,556.276487,1599991,
50000,WOUND_WAIT,1,True,False,True,WR,0,0,False,100000,2,SPECIFIED,1,16,0.25,True,True,1024*1024*20,16,YCSB,False,0,3,0,0,10.43375,1.0,1.0,0.0,0.0,0.0,0.0,0.805593,0.0,0.0,,0.0,0.0,0.000389,622.8593440000001,41100.618023,0.000459,1.6772200000000002,7.633350999999999,22.094494,0.01824,0.21050100000000002,583.358525,1599994,
50000,WOUND_WAIT,1,True,False,True,WR,0,0,False,100000,2,SPECIFIED,1,16,0.5,True,True,1024*1024*20,16,YCSB,False,0,1,0,0,10.133166000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.7703899999999999,0.0,0.0,,0.0,0.0,0.000354,567.192078,45134.621898000005,3.5e-05,1.541966,6.524076,20.215895,0.017856999999999998,0.180251,530.9507530000001,1600000,
50000,WOUND_WAIT,1,True,False,True,WR,0,0,False,100000,2,SPECIFIED,1,16,0.75,True,True,1024*1024*20,16,YCSB,False,0,0,0,0,10.485963,0.0,0.0,0.0,0.0,0.0,0.0,0.82025,0.0,0.0,,0.0,0.0,0.000411,656.800698,38976.816051,0.0,1.6294879999999998,8.871649,23.192344,0.018032,0.19572699999999998,615.113328,1600000,
50000,WOUND_WAIT,1,True,False,True,WR,0,0,False,100000,2,SPECIFIED,1,16,1.0,True,True,1024*1024*20,16,YCSB,False,0,1,0,0,10.430034,1.0,1.0,0.0,0.0,0.0,0.0,0.80007,0.0,0.0,,0.0,0.0,0.000395,631.34834,40548.138631,2.9999999999999997e-05,1.6848310000000002,8.140918,22.392873,0.018058,0.18521600000000002,591.187686,1600000,
50000,WOUND_WAIT,1,True,False,True,WR,0,0,False,100000,2,SPECIFIED,1,16,0.0,True,True,1024*1024*20,16,YCSB,False,0,1,0,0,10.720991999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.978406,0.0,0.0,,0.0,0.0,0.00040199999999999996,642.410828,39849.888714,1.3000000000000001e-05,1.782566,8.127350999999999,22.881373999999997,0.018233000000000003,0.20821599999999998,601.730462,1600000,
50000,WOUND_WAIT,1,True,False,True,WR,0,0,False,100000,2,SPECIFIED,1,16,0.25,True,True,1024*1024*20,16,YCSB,False,0,1,0,0,10.426105999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.797338,0.0,0.0,,0.0,0.0,0.00040599999999999995,649.262855,39429.207774,0.0005549999999999999,1.6226559999999999,8.620777,22.963219,0.017953999999999998,0.200495,608.0603169999999,1599995,
50000,WOUND_WAIT,1,True,False,True,WR,0,0,False,100000,2,SPECIFIED,1,16,0.5,True,True,1024*1024*20,16,YCSB,False,0,1,0,0,10.150932000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.784115,0.0,0.0,,0.0,0.0,0.000357,571.076083,44827.652164,3.1e-05,1.5863129999999999,6.342704,20.377922,0.017927000000000002,0.20615,534.733917,1600000,
50000,WOUND_WAIT,1,True,False,True,WR,0,0,False,100000,2,SPECIFIED,1,16,0.75,True,True,1024*1024*20,16,YCSB,False,0,0,0,0,10.272396,0.0,0.0,0.0,0.0,0.0,0.0,0.778877,0.0,0.0,,0.0,0.0,0.000375,599.744951,42684.811208,0.0,1.60017,7.020136,21.557197,0.017809000000000002,0.20882699999999998,561.5335269999999,1600000,
50000,WOUND_WAIT,1,True,False,True,WR,0,0,False,100000,2,SPECIFIED,1,16,1.0,True,True,1024*1024*20,16,YCSB,False,0,3,0,0,10.264845,1.0,1.0,0.0,0.0,0.0,0.0,0.78218,0.0,0.0,,0.0,0.0,0.000368,589.236187,43446.075733,7.3e-05,1.615077,6.951025,20.882285999999997,0.018065,0.175836,551.780701,1600000,
50000,WOUND_WAIT,1,True,False,True,WR,0,0,False,100000,2,SPECIFIED,1,16,0.0,True,True,1024*1024*20,16,YCSB,False,0,1,0,0,10.604488,1.0,1.0,0.0,0.0,0.0,0.0,0.919638,0.0,0.0,,0.0,0.0,0.000386,618.007172,41423.467511,1.7e-05,1.6474939999999998,7.341842999999999,22.192922,0.018244999999999997,0.191408,578.629911,1600000,
50000,WOUND_WAIT,1,True,False,True,WR,0,0,False,100000,2,SPECIFIED,1,16,0.25,True,True,1024*1024*20,16,YCSB,False,0,2,0,0,10.407374,1.0,1.0,0.0,0.0,0.0,0.0,0.791514,0.0,0.0,,0.0,0.0,0.000388,620.266508,41272.58149700001,4.7e-05,1.594224,7.848222,21.89275,0.018144,0.20338399999999998,580.923665,1600000,
