ABORT_PENALTY,CC_ALG,CLV_RETIRE_OFF,CLV_RETIRE_ON,DEBUG_PROFILING,DEBUG_TMP,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_READ,SPECIFIED_RATIO,SPINLOCK,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug11,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
50000,CLV,true,0,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,false,0.5,true,true,1024*1024*20,16,YCSB,false,0,182,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.056687,-nan,0.000000,0.000000,0.000230,367.936566,69570.296606,0.398845,2.476742,6.580116,30.878278,0.032753,0.000000,320.205885,1599841
50000,CLV,true,0,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,false,0.75,true,true,1024*1024*20,16,YCSB,false,0,293311,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.778582,-nan,0.000000,0.000000,0.000087,152.290093,153396.400189,25.277655,3.228970,4.959465,22.672146,22.687956,0.000000,85.226920,1460047
50000,CLV,true,0,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,false,1,true,true,1024*1024*20,16,YCSB,false,0,4004827,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.310466,-nan,0.000000,0.000000,0.000036,406.116944,56321.708210,354.909439,20.634444,3.356488,18.475022,307.856742,0.000000,1.324653,1429575
50000,CLV,true,0,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,false,0,true,true,1024*1024*20,16,YCSB,false,0,14517,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.419437,-nan,0.000000,0.000000,0.000058,92.121930,277201.660173,0.216741,49.949012,4.674065,74.986570,1.150947,0.000000,0.185167,1596022
50000,CLV,true,0,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,false,0.25,true,true,1024*1024*20,16,YCSB,false,0,63,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.036197,-nan,0.000000,0.000000,0.000377,602.727567,42472.655007,0.174499,2.117064,8.083576,31.923920,0.022749,0.000000,552.965592,1599965
50000,CLV,true,0,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,false,0.5,true,true,1024*1024*20,16,YCSB,false,0,1775115,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.905913,-nan,0.000000,0.000000,0.000054,188.768251,124503.140387,110.092163,13.050137,2.640525,21.468933,136.631244,0.000000,0.078015,1468890
50000,CLV,true,0,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,false,0.75,true,true,1024*1024*20,16,YCSB,false,0,260422,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.699632,-nan,0.000000,0.000000,0.000090,152.711205,151536.228464,22.130717,3.093645,4.957243,23.703312,20.153165,0.000000,88.557276,1446330
50000,CLV,true,0,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,false,1,true,true,1024*1024*20,16,YCSB,false,0,3726108,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.956982,-nan,0.000000,0.000000,0.000036,410.990578,57099.313861,357.883266,20.169926,3.941753,18.667725,287.026873,0.000000,1.015474,1466705
50000,CLV,true,0,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,false,0,true,true,1024*1024*20,16,YCSB,false,0,21705,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.480872,-nan,0.000000,0.000000,0.000057,90.453265,281987.476684,0.365232,46.046498,5.218241,71.150891,1.707999,0.000000,0.285233,1594168
50000,CLV,true,0,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,false,0.25,true,true,1024*1024*20,16,YCSB,false,0,90,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.038608,-nan,0.000000,0.000000,0.000355,568.439198,45033.122410,0.191000,2.205978,6.822737,30.254405,0.025005,0.000000,521.332710,1599912
50000,CLV,true,0,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,false,0.5,true,true,1024*1024*20,16,YCSB,false,0,82,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040075,-nan,0.000000,0.000000,0.000232,371.549564,68895.981721,0.209045,2.486764,6.715662,31.230813,0.024875,0.000000,323.441851,1599892
50000,CLV,true,0,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,false,0.75,true,true,1024*1024*20,16,YCSB,false,0,286474,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.648593,-nan,0.000000,0.000000,0.000080,137.918641,166834.474310,22.784312,2.877272,3.823489,20.499544,22.119472,0.000000,76.983790,1438099
50000,CLV,true,0,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,false,1,true,true,1024*1024*20,16,YCSB,false,0,3478043,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.459677,-nan,0.000000,0.000000,0.000042,385.064399,53177.847738,331.469391,19.378741,4.079678,17.353595,268.241042,0.000000,1.096929,1279806
50000,CLV,true,0,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,false,0,true,true,1024*1024*20,16,YCSB,false,0,20449,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.898060,-nan,0.000000,0.000000,0.000053,85.402969,299185.102851,0.289080,44.290946,4.321541,67.742121,1.605932,0.000000,0.204235,1596956
50000,CLV,true,0,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,false,0.25,true,true,1024*1024*20,16,YCSB,false,0,817270,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.247994,-nan,0.000000,0.000000,0.000041,97.389885,234054.532150,38.375528,6.638629,1.933498,19.001504,62.859948,0.000000,0.226200,1424659
50000,CLV,true,0,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,false,0.5,true,true,1024*1024*20,16,YCSB,false,0,308,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.083878,-nan,0.000000,0.000000,0.000245,392.261772,65259.481943,0.862872,2.502649,7.335355,32.916692,0.042679,0.000000,341.143262,1599925
50000,CLV,true,0,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,false,0.75,true,true,1024*1024*20,16,YCSB,false,0,144436,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.470608,-nan,0.000000,0.000000,0.000084,134.481777,170138.144324,13.703830,2.973566,3.796449,21.619238,11.172922,0.000000,84.227722,1430030
50000,CLV,true,0,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,false,1,true,true,1024*1024*20,16,YCSB,false,0,4153669,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.584661,-nan,0.000000,0.000000,0.000043,453.602430,47111.634724,396.726973,25.563645,4.528949,21.033546,319.557078,0.000000,2.704165,1335622
50000,CLV,false,0,true,false,true,WR,1,0,false,100000,2,SPECIFIED,1,16,false,0,true,true,1024*1024*20,16,YCSB,false,0,149621,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.756695,-nan,0.000000,0.000000,0.000039,67.366076,371943.645884,6.202487,10.719893,3.533331,32.273593,11.563349,0.000000,4.391217,1566024
50000,CLV,false,0,true,false,true,WR,1,0,false,100000,2,SPECIFIED,1,16,false,0.25,true,true,1024*1024*20,16,YCSB,false,0,650473,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.578537,-nan,0.000000,0.000000,0.000034,88.345755,276969.777275,36.817202,4.251638,2.124539,15.286676,50.134279,0.000000,0.346060,1529319
50000,CLV,false,0,true,false,true,WR,1,0,false,100000,2,SPECIFIED,1,16,false,0.5,true,true,1024*1024*20,16,YCSB,false,0,1620240,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.637263,-nan,0.000000,0.000000,0.000042,172.265105,145898.567235,105.738327,9.566859,2.188232,13.963213,124.521121,0.000000,0.044318,1570827
50000,CLV,false,0,true,false,true,WR,1,0,false,100000,2,SPECIFIED,1,16,false,0.75,true,true,1024*1024*20,16,YCSB,false,0,2384031,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.017085,-nan,0.000000,0.000000,0.000044,239.680356,104635.559006,169.960220,16.826099,2.232043,14.040419,183.293245,0.000000,0.058811,1567443
50000,CLV,false,0,true,false,true,WR,1,0,false,100000,2,SPECIFIED,1,16,false,1,true,true,1024*1024*20,16,YCSB,false,0,3664559,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.985531,-nan,0.000000,0.000000,0.000035,391.751891,63480.219444,337.147750,63.119313,3.219360,18.514079,282.196195,0.000000,0.106736,1554281
50000,CLV,false,0,true,false,true,WR,1,0,false,100000,2,SPECIFIED,1,16,false,0,true,true,1024*1024*20,16,YCSB,false,0,134755,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.510467,-nan,0.000000,0.000000,0.000035,59.942605,411439.975890,5.310382,7.903648,3.664689,27.948800,10.409964,0.000000,3.418756,1541424
50000,CLV,false,0,true,false,true,WR,1,0,false,100000,2,SPECIFIED,1,16,false,0.25,true,true,1024*1024*20,16,YCSB,false,0,625845,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.843387,-nan,0.000000,0.000000,0.000033,86.255857,285401.697097,36.014995,4.595807,2.111147,15.155778,48.230435,0.000000,0.212445,1538598
50000,CLV,false,0,true,false,true,WR,1,0,false,100000,2,SPECIFIED,1,16,false,0.5,true,true,1024*1024*20,16,YCSB,false,0,1633662,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.529489,-nan,0.000000,0.000000,0.000043,172.989691,144965.216064,106.017689,9.527749,2.072499,14.000217,125.540505,0.000000,0.100900,1567343
50000,CLV,false,0,true,false,true,WR,1,0,false,100000,2,SPECIFIED,1,16,false,0.75,true,true,1024*1024*20,16,YCSB,false,0,2530039,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.510722,-nan,0.000000,0.000000,0.000048,257.281009,97259.568838,182.300329,19.549158,2.418367,15.483186,194.598163,0.000000,0.196162,1563940
50000,CLV,false,0,true,false,true,WR,1,0,false,100000,2,SPECIFIED,1,16,false,1,true,true,1024*1024*20,16,YCSB,false,0,4034397,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.115497,-nan,0.000000,0.000000,0.000037,406.671878,57806.839492,351.599941,48.877914,3.440481,18.817873,310.317709,0.000000,0.129678,1469276
50000,CLV,false,0,true,false,true,WR,1,0,false,100000,2,SPECIFIED,1,16,false,0,true,true,1024*1024*20,16,YCSB,false,0,139249,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.968961,-nan,0.000000,0.000000,0.000038,64.725753,379713.588406,5.909628,7.252991,4.712578,30.895246,10.778754,0.000000,2.744978,1536078
50000,CLV,false,0,true,false,true,WR,1,0,false,100000,2,SPECIFIED,1,16,false,0.25,true,true,1024*1024*20,16,YCSB,false,0,588656,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.334683,-nan,0.000000,0.000000,0.000030,79.527911,316472.741321,32.207693,3.834492,2.008966,13.945203,45.264745,0.000000,0.200532,1573026
