ABORT_PENALTY,CC_ALG,CLV_RETIRE_ON,DEBUG_BENCHMARK,DEBUG_PROFILING,DEBUG_TMP,DELAY_ACQUIRE,DELAY_THRESHOLD,DYNAMIC_TS,MAX_TXN_PER_PART,NUM_WH,PERC_PAYMENT,REORDER_WH,RETIRE_ON,SPINLOCK,THREAD_CNT,WORKLOAD,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
100000,CLV,1,FALSE,TRUE,FALSE,0,4,TRUE,100000,2,0.5,FALSE,TRUE,TRUE,8,TPCC,87985,0,0,1.85865,0,0,0.214676,0.579431,0.183869,0.455425,0.285277,1.710297,0,0,0,0.000022,18.488159,326057.3491,1.923339,2.802395,0.282304,5.416917,9.000009,0,0.013296,753525
100000,CLV,1,FALSE,TRUE,FALSE,0,4,TRUE,100000,4,0.5,FALSE,TRUE,TRUE,8,TPCC,7696,0,0,2.402055,0,0,0.253545,0.639603,0.16993,0.492082,0.314318,1.927938,0,0,0,0.000015,11.624204,524926.083,0.116483,3.102623,0.341636,6.713279,0.79456,0,0.009106,762731
100000,CLV,1,FALSE,TRUE,FALSE,0,4,TRUE,100000,8,0.5,FALSE,TRUE,TRUE,8,TPCC,0,0,0,1.852844,0,0,0.000073,0.010697,0.00266,0.273857,0.133786,0.008083,0,0,0,0.000008,6.258899,960777.3506,0,0.77755,0.270961,3.187205,0.00713,0,0.000458,751676
100000,CLV,1,FALSE,TRUE,FALSE,0,4,TRUE,100000,16,0.5,FALSE,TRUE,TRUE,8,TPCC,0,0,0,2.139341,0,0,0.00003,0.003976,0.001023,0.286774,0.145139,0.00855,0,0,0,0.000012,8.504443,656672.283,0,0.840907,0.715477,4.31448,0.007852,0,0.000181,698079
100000,CLV,1,FALSE,TRUE,FALSE,0,4,TRUE,100000,1,0.5,FALSE,TRUE,TRUE,16,TPCC,1185249,0,0,4.235553,0,0,0.856399,1.832199,0.520828,1.580754,0.859883,3.03711,0,0,0,0.000067,145.299858,172754.8006,40.832206,6.54838,0.490969,9.465906,121.259864,0,0.027949,1568828
100000,CLV,1,FALSE,TRUE,FALSE,0,4,TRUE,100000,2,0.5,FALSE,TRUE,TRUE,16,TPCC,567557,0,0,4.01806,0,0,0.559384,1.39214,0.425431,1.111972,0.665464,2.663796,0,0,0,0.000042,78.552123,309744.2947,14.69121,5.298805,0.529562,9.539146,58.046008,0,0.02117,1520692
100000,CLV,1,FALSE,TRUE,FALSE,0,4,TRUE,100000,4,0.5,FALSE,TRUE,TRUE,16,TPCC,200828,0,0,4.578254,0,0,0.512591,1.437621,0.402524,1.026364,0.644014,4.912079,0,0,0,0.000026,44.813017,561758.2113,4.492348,7.36307,0.730421,13.960677,20.549233,0,0.035494,1573380
100000,CLV,1,FALSE,TRUE,FALSE,0,4,TRUE,100000,8,0.5,FALSE,TRUE,TRUE,16,TPCC,20311,0,0,4.38053,0,0,0.458287,1.050575,0.3156,0.838278,0.550218,4.177616,0,0,0,0.000018,25.285058,887505.9861,0.314667,6.250217,1.205288,14.180196,2.103439,0,0.017355,1402540
100000,CLV,1,FALSE,TRUE,FALSE,0,4,TRUE,100000,16,0.5,FALSE,TRUE,TRUE,16,TPCC,0,0,0,3.515464,0,0,0.000122,0.03385,0.007479,0.551027,0.267209,0.016213,0,0,0,0.000009,13.031574,1758837.088,0,1.536711,0.774101,6.217994,0.013924,0,0.000871,1432526
100000,CLV,1,FALSE,TRUE,FALSE,10,4,TRUE,100000,1,0.5,FALSE,TRUE,TRUE,1,TPCC,0,0,0,0.111712,0,0,0,0,0,0.019938,0.016902,0.001084,0,0,0,0.000005,0.523315,191089.5888,0,0.079527,0.024986,0.270889,0.000962,0,0,100000
