IC3_EAGER_EXEC,cycle_detect,cascading_abort_times,IC3_FIELD_LOCKING,time_abort,time_get_cs,MAX_TXN_PER_PART,DEBUG_CS_PROFILING,user_abort_cnt,PERC_PAYMENT,max_abort_length,time_index,BB_OPT_MAX_WAITER,LATCH,ABORT_PENALTY,CC_ALG,NUM_WH,latency,time_cleanup,WORKLOAD,txn_cnt,time_man,WW_STARV_FREE,time_wait,IC3_RENDEZVOUS,dl_detect_time,COMMUTATIVE_OPS,DEBUG_PROFILING,TPCC_USER_ABORT,THREAD_CNT,BB_OPT_RAW,dl_wait_time,time_release_cs,time_get_latch,run_time,deadlock_cnt,time_release_latch,time_query,wait_cnt,time_retire_latch,commit_latency,abort_cnt,time_commit,abort_length,RETIRE_ON,DYNAMIC_TS,throughput,time_retire_cs,time_ts_alloc
true,0, 0,false, 0, 0,100000,false, 0,1, 0, 0.0685842,0,LH_MCSLOCK,50000,BAMBOO,16, 3100, 0.0712901,TPCC, 377291, 0.315099,false, 2.412e-06,true,0,false,true,true,4,true,0, 0, 0, 1.16997,0, 0, 0.00710012, 3, 0, 3100, 0, 0.00338875, 0,true,true,1.28992e+06, 0, 0
true,0, 0,false, 0, 0,100000,false, 0,1, 0, 0.130034,0,LH_MCSLOCK,50000,BAMBOO,1, 15552, 7.06174,TPCC, 798885, 8.893,false, 0.701337,true,0,false,true,true,8,true,0, 0, 0, 12.4248,0, 0, 0.0199617, 513481, 0, 15552, 0, 5.4781, 0,true,true,514381, 0, 0
true,0, 0,false, 0.000402039, 0,100000,false, 0,1, 0, 0.105248,0,LH_MCSLOCK,50000,BAMBOO,2, 6136, 1.05879,TPCC, 797761, 2.26138,false, 0.146248,true,0,false,true,true,8,true,0, 0, 0, 4.89523,0, 0, 0.0399389, 269068, 0, 6135, 87, 0.3878, 0,true,true,1.30374e+06, 0, 0
true,0, 0,false, 0.000107954, 0,100000,false, 0,1, 0, 0.147365,0,LH_MCSLOCK,50000,BAMBOO,4, 6776, 1.13422,TPCC, 785544, 2.62631,false, 0.0426327,true,0,false,true,true,8,true,0, 0, 0, 5.32332,0, 0, 0.032841, 49704, 0, 6776, 19, 0.165266, 0,true,true,1.18053e+06, 0, 0
true,0, 0,false, 0, 0,100000,false, 0,1, 0, 0.117436,0,LH_MCSLOCK,50000,BAMBOO,8, 4127, 0.221154,TPCC, 763522, 0.874872,false, 1.6125e-05,true,0,false,true,true,8,true,0, 0, 0, 3.15177,0, 0, 0.0255555, 15, 0, 4127, 0, 0.00662395, 0,true,true,1.93801e+06, 0, 0
true,0, 0,false, 0, 0,100000,false, 0,1, 0, 0.154341,0,LH_MCSLOCK,50000,BAMBOO,16, 3577, 0.179755,TPCC, 756400, 0.750652,false, 8.838e-06,true,0,false,true,true,8,true,0, 0, 0, 2.70602,0, 0, 0.0186611, 9, 0, 3577, 0, 0.00637171, 0,true,true,2.2362e+06, 0, 0
true,0, 0,false, 0.00141236, 0,100000,false, 0,1, 0, 0.240098,0,LH_MCSLOCK,50000,BAMBOO,1, 34085, 34.9534,TPCC, 1594511, 38.8701,false, 9.70518,true,0,false,true,true,16,true,0, 0, 0, 54.3501,0, 0, 0.0434938, 884986, 0, 34084, 82, 31.5141, 0,true,true,469404, 0, 0
true,0, 0,false, 0.00257951, 0,100000,false, 0,1, 0, 0.263608,0,LH_MCSLOCK,50000,BAMBOO,2, 14880, 12.8574,TPCC, 1571755, 16.3719,false, 1.3148,true,0,false,true,true,16,true,0, 0, 0, 23.389,0, 0, 0.0522158, 1049428, 0, 14879, 259, 9.86777, 0,true,true,1.07521e+06, 0, 0
true,0, 0,false, 0.000835118, 0,100000,false, 0,1, 0, 0.250991,0,LH_MCSLOCK,50000,BAMBOO,4, 7835, 3.14976,TPCC, 1451933, 5.74003,false, 0.150389,true,0,false,true,true,16,true,0, 0, 0, 11.3772,0, 0, 0.037501, 243397, 0, 7835, 133, 1.19688, 0,true,true,2.04188e+06, 0, 0
true,0, 0,false, 0.000505391, 0,100000,false, 0,1, 0, 0.285384,0,LH_MCSLOCK,50000,BAMBOO,8, 7107, 1.80465,TPCC, 1325275, 3.97426,false, 0.036175,true,0,false,true,true,16,true,0, 0, 0, 9.4188,0, 0, 0.0341457, 67193, 0, 7106, 91, 0.518993, 0,true,true,2.25129e+06, 0, 0
true,0, 0,false, 0, 0,100000,false, 0,1, 0, 0.308821,0,LH_MCSLOCK,50000,BAMBOO,16, 4280, 0.344183,TPCC, 1418733, 1.41518,false, 1.676e-05,true,0,false,true,true,16,true,0, 0, 0, 6.07276,0, 0, 0.0272943, 22, 0, 4280, 0, 0.0122473, 0,true,true,3.73796e+06, 0, 0
true,0, 0,false, 0.00182935, 0,100000,false, 0,1, 0, 0.488829,0,LH_MCSLOCK,50000,BAMBOO,1, 76917, 204.466,TPCC, 3195234, 213.314,false, 21.1034,true,0,false,true,true,32,true,0, 0, 0, 245.769,0, 0, 0.0846449, 1266117, 0, 76916, 87, 196.727, 0,true,true,416031, 0, 0
true,0, 0,false, 0.0440843, 0,100000,false, 0,1, 0, 0.488046,0,LH_MCSLOCK,50000,BAMBOO,2, 34105, 70.3079,TPCC, 3106810, 78.1424,false, 15.1178,true,0,false,true,true,32,true,0, 0, 0, 105.959,0, 0, 0.281793, 1770302, 0, 34091, 2618, 63.6519, 0,true,true,938268, 0, 0
true,0, 0,false, 0.0154984, 0,100000,false, 0,1, 0, 0.601919,0,LH_MCSLOCK,50000,BAMBOO,4, 17173, 26.0684,TPCC, 3079641, 34.1064,false, 3.95747,true,0,false,true,true,32,true,0, 0, 0, 52.8867,0, 0, 0.164767, 1962812, 0, 17167, 1165, 19.6638, 0,true,true,1.86339e+06, 0, 0
true,0, 0,false, 0.00923745, 0,100000,false, 0,1, 0, 0.730904,0,LH_MCSLOCK,50000,BAMBOO,8, 11976, 9.84587,TPCC, 2995372, 16.5776,false, 0.716579,true,0,false,true,true,32,true,0, 0, 0, 35.8735,0, 0, 0.162352, 408769, 0, 11973, 1230, 4.91992, 0,true,true,2.67194e+06, 0, 0
true,0, 0,false, 0.00284022, 0,100000,false, 0,1, 0, 0.899444,0,LH_MCSLOCK,50000,BAMBOO,16, 10290, 5.16786,TPCC, 2736512, 11.14,false, 0.106892,true,0,false,true,true,32,true,0, 0, 0, 28.1609,0, 0, 0.0896852, 208322, 0, 10289, 409, 2.26423, 0,true,true,3.10957e+06, 0, 0
true,0, 0,false, 0, 0,100000,false, 0,1, 0, 0.00743524,0,LH_MCSLOCK,50000,SILO,1, 1574, 0.0106746,TPCC, 100000, 0.0246294,false, 0,true,0,false,true,true,1,true,0, 0, 0, 0.157471,0, 0, 0.00179028, 0, 0, 1574, 0, 0, 0,true,true,635039, 0, 0
