ABORT_PENALTY,BB_OPT_RAW,CC_ALG,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,LATCH,MAX_TXN_PER_PART,NUM_WH,PERC_PAYMENT,RETIRE_ON,THREAD_CNT,TPCC_USER_ABORT,WORKLOAD,WW_STARV_FREE,abort_cnt,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,false,SILO,false,true,true,LH_MCSLOCK,100000,1,0.5,true,1,true,TPCC,false, 503, 4665,0,0,0,0, 4665, 0.469832,212842, 0, 0.0588774, 0, 0, 0, 0.0289891, 0.15133, 0.00219927, 0, 0, 0, 0, 0, 0, 100000, 503, 0
50000,false,SILO,false,true,true,LH_MCSLOCK,100000,2,0.5,true,1,true,TPCC,false, 524, 4765,0,0,0,0, 4765, 0.480042,208315, 0, 0.0595903, 0, 0, 0, 0.0278233, 0.157981, 0.00207236, 0, 0, 0, 0, 0, 0, 100000, 524, 0
50000,false,SILO,false,true,true,LH_MCSLOCK,100000,4,0.5,true,1,true,TPCC,false, 485, 5489,0,0,0,0, 5489, 0.552316,181056, 0, 0.0612365, 0, 0, 0, 0.0379636, 0.178326, 0.00221394, 0, 0, 0, 0, 0, 0, 100000, 485, 0
50000,false,SILO,false,true,true,LH_MCSLOCK,100000,8,0.5,true,1,true,TPCC,false, 499, 5456,0,0,0,0, 5456, 0.549242,182069, 0, 0.0603658, 0, 0, 0, 0.040888, 0.156851, 0.00223536, 0, 0, 0, 0, 0, 0, 100000, 499, 0
50000,false,SILO,false,true,true,LH_MCSLOCK,100000,16,0.5,true,1,true,TPCC,false, 522, 6825,0,0,0,0, 6825, 0.687561,145442, 0, 0.0603832, 0, 0, 0, 0.0676753, 0.184246, 0.0022267, 0, 0, 0, 0, 0, 0, 100000, 522, 0
50000,false,SILO,false,true,true,LH_MCSLOCK,100000,32,0.5,true,1,true,TPCC,false, 510, 10107,0,0,0,0, 10107, 1.01784,98247.7, 0, 0.0576752, 0, 0, 0, 0.13547, 0.251246, 0.00203142, 0, 0, 0, 0, 0, 0, 100000, 510, 0
50000,false,SILO,false,true,true,LH_MCSLOCK,100000,1,0.5,true,2,true,TPCC,false, 11369, 7682,0,0,0,0, 8932, 1.7814,223058, 0.248084, 0.134249, 0, 0, 0, 0.0636579, 0.300302, 0.802002, 0, 0, 0, 0, 0, 0, 198678, 1025, 0
50000,false,SILO,false,true,true,LH_MCSLOCK,100000,2,0.5,true,2,true,TPCC,false, 962, 5268,0,0,0,0, 5269, 1.0278,376944, 0.000199942, 0.110082, 0, 0, 0, 0.063114, 0.316182, 0.00540226, 0, 0, 0, 0, 0, 0, 193711, 945, 0
50000,false,SILO,false,true,true,LH_MCSLOCK,100000,4,0.5,true,2,true,TPCC,false, 958, 5563,0,0,0,0, 5564, 1.08652,357023, 6.1607e-05, 0.116531, 0, 0, 0, 0.0658857, 0.322241, 0.00477107, 0, 0, 0, 0, 0, 0, 193956, 953, 0
50000,false,SILO,false,true,true,LH_MCSLOCK,100000,8,0.5,true,2,true,TPCC,false, 1027, 5967,0,0,0,0, 5967, 1.20106,332687, 1.9703e-05, 0.118131, 0, 0, 0, 0.0799753, 0.329325, 0.00446474, 0, 0, 0, 0, 0, 0, 199789, 1026, 0
50000,false,SILO,false,true,true,LH_MCSLOCK,100000,16,0.5,true,2,true,TPCC,false, 893, 8152,0,0,0,0, 8152, 1.50488,243652, 0, 0.120924, 0, 0, 0, 0.150055, 0.471112, 0.00423959, 0, 0, 0, 0, 0, 0, 183333, 893, 0
50000,false,SILO,false,true,true,LH_MCSLOCK,100000,32,0.5,true,2,true,TPCC,false, 918, 11082,0,0,0,0, 11082, 2.08071,179083, 2.114e-05, 0.127497, 0, 0, 0, 0.512961, 0.56787, 0.00442679, 0, 0, 0, 0, 0, 0, 186309, 917, 0
50000,false,SILO,false,true,true,LH_MCSLOCK,100000,1,0.5,true,4,true,TPCC,false, 57235, 12325,0,0,0,0, 16261, 6.34628,245510, 1.53221, 0.303073, 0, 0, 0, 0.112412, 0.53174, 4.27401, 0, 0, 0, 0, 0, 0, 389519, 1965, 0
50000,false,SILO,false,true,true,LH_MCSLOCK,100000,2,0.5,true,4,true,TPCC,false, 23694, 8472,0,0,0,0, 9847, 3.77641,404746, 0.524969, 0.260586, 0, 0, 0, 0.128108, 0.576327, 1.68942, 0, 0, 0, 0, 0, 0, 382122, 1898, 0
50000,false,SILO,false,true,true,LH_MCSLOCK,100000,4,0.5,true,4,true,TPCC,false, 1957, 5746,0,0,0,0, 5747, 2.25541,691294, 0.000278371, 0.233899, 0, 0, 0, 0.139553, 0.688189, 0.0108674, 0, 0, 0, 0, 0, 0, 389788, 1931, 0
50000,false,SILO,false,true,true,LH_MCSLOCK,100000,8,0.5,true,4,true,TPCC,false, 1942, 5863,0,0,0,0, 5864, 2.23807,677325, 0.000213273, 0.228892, 0, 0, 0, 0.1488, 0.635497, 0.00981654, 0, 0, 0, 0, 0, 0, 378975, 1925, 0
50000,false,SILO,false,true,true,LH_MCSLOCK,100000,16,0.5,true,4,true,TPCC,false, 1755, 6994,0,0,0,0, 6994, 2.51376,567792, 6.5766e-05, 0.213785, 0, 0, 0, 0.261603, 0.644023, 0.00840366, 0, 0, 0, 0, 0, 0, 356823, 1750, 0
50000,false,SILO,false,true,true,LH_MCSLOCK,100000,32,0.5,true,4,true,TPCC,false, 1656, 11256,0,0,0,0, 11256, 3.77112,352633, 2.6646e-05, 0.229516, 0, 0, 0, 0.774572, 1.00912, 0.00807686, 0, 0, 0, 0, 0, 0, 332455, 1655, 0
50000,false,SILO,false,true,true,LH_MCSLOCK,100000,1,0.5,true,8,true,TPCC,false, 229869, 19332,0,0,0,0, 27731, 21.9361,288156, 6.63439, 0.70104, 0, 0, 0, 0.21826, 1.10433, 17.3956, 0, 0, 0, 0, 0, 0, 790128, 3958, 0
50000,false,SILO,false,true,true,LH_MCSLOCK,100000,2,0.5,true,8,true,TPCC,false, 131900, 15066,0,0,0,0, 19537, 14.9131,408639, 3.40462, 0.611942, 0, 0, 0, 0.235306, 1.29937, 9.89719, 0, 0, 0, 0, 0, 0, 761761, 3829, 0
50000,false,SILO,false,true,true,LH_MCSLOCK,100000,4,0.5,true,8,true,TPCC,false, 51970, 9696,0,0,0,0, 11280, 8.47465,706641, 1.18486, 0.540164, 0, 0, 0, 0.267684, 1.42136, 3.73616, 0, 0, 0, 0, 0, 0, 748567, 3779, 0
50000,false,SILO,false,true,true,LH_MCSLOCK,100000,8,0.5,true,8,true,TPCC,false, 3613, 7254,0,0,0,0, 7255, 5.09011,1.0946e+06, 0.000705044, 0.422058, 0, 0, 0, 0.296412, 1.51536, 0.0195988, 0, 0, 0, 0, 0, 0, 696455, 3563, 0
50000,false,SILO,false,true,true,LH_MCSLOCK,100000,16,0.5,true,8,true,TPCC,false, 3449, 6747,0,0,0,0, 6747, 4.70717,1.17736e+06, 0.000284432, 0.417419, 0, 0, 0, 0.445404, 1.29859, 0.0172592, 0, 0, 0, 0, 0, 0, 692752, 3427, 0
50000,false,SILO,false,true,true,LH_MCSLOCK,100000,32,0.5,true,8,true,TPCC,false, 3140, 10857,0,0,0,0, 10857, 6.86856,731365, 0.000205546, 0.458982, 0, 0, 0, 1.58441, 2.28597, 0.0167826, 0, 0, 0, 0, 0, 0, 627928, 3130, 0
50000,false,SILO,false,true,true,LH_MCSLOCK,100000,1,0.5,true,16,true,TPCC,false, 822218, 28545,0,0,0,0, 47662, 74.0823,335471, 29.685, 1.64123, 0, 0, 0, 0.399077, 2.12478, 62.9329, 0, 0, 0, 0, 0, 0, 1553278, 7926, 0
50000,false,SILO,false,true,true,LH_MCSLOCK,100000,2,0.5,true,16,true,TPCC,false, 516033, 22410,0,0,0,0, 32613, 50.3765,490012, 15.7355, 1.4373, 0, 0, 0, 0.481908, 2.43768, 39.288, 0, 0, 0, 0, 0, 0, 1542819, 7800, 0
50000,false,SILO,false,true,true,LH_MCSLOCK,100000,4,0.5,true,16,true,TPCC,false, 274199, 15957,0,0,0,0, 20634, 31.4577,773693, 7.11194, 1.2428, 0, 0, 0, 0.478664, 2.66517, 20.6092, 0, 0, 0, 0, 0, 0, 1521163, 7617, 0
50000,false,SILO,false,true,true,LH_MCSLOCK,100000,8,0.5,true,16,true,TPCC,false, 112145, 10858,0,0,0,0, 12572, 18.793,1.26766e+06, 2.55037, 1.06314, 0, 0, 0, 0.513484, 2.97058, 8.11731, 0, 0, 0, 0, 0, 0, 1488948, 7457, 0
50000,false,SILO,false,true,true,LH_MCSLOCK,100000,16,0.5,true,16,true,TPCC,false, 7249, 6869,0,0,0,0, 6870, 9.6427,2.31204e+06, 0.0014214, 0.836427, 0, 0, 0, 0.923896, 2.70198, 0.0397199, 0, 0, 0, 0, 0, 0, 1393392, 7139, 0
50000,false,SILO,false,true,true,LH_MCSLOCK,100000,32,0.5,true,16,true,TPCC,false, 6137, 11675,0,0,0,0, 11677, 14.3121,1.36011e+06, 0.0014312, 0.910213, 0, 0, 0, 3.40776, 4.93561, 0.036717, 0, 0, 0, 0, 0, 0, 1216626, 6083, 0
50000,false,SILO,false,true,true,LH_MCSLOCK,100000,1,0.5,true,32,true,TPCC,false, 2843352, 35724,0,0,0,0, 83393, 236.626,383597, 135.181, 4.23595, 0, 0, 0, 0.826991, 4.15986, 206.161, 0, 0, 0, 0, 0, 0, 2836536, 14318, 0
50000,false,SILO,false,true,true,LH_MCSLOCK,100000,2,0.5,true,32,true,TPCC,false, 1866003, 30761,0,0,0,0, 56076, 166.801,570264, 75.2245, 3.68624, 0, 0, 0, 0.945468, 4.95512, 138.232, 0, 0, 0, 0, 0, 0, 2972515, 14895, 0
50000,false,SILO,false,true,true,LH_MCSLOCK,100000,4,0.5,true,32,true,TPCC,false, 1111233, 23366,0,0,0,0, 35353, 110.197,904043, 37.304, 3.26897, 0, 0, 0, 1.13945, 5.5623, 84.2997, 0, 0, 0, 0, 0, 0, 3113211, 15838, 0
