ABORT_PENALTY,BB_OPT_RAW,CC_ALG,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,LATCH,MAX_TXN_PER_PART,NUM_WH,PERC_PAYMENT,RETIRE_ON,THREAD_CNT,TPCC_USER_ABORT,WORKLOAD,WW_STARV_FREE,abort_cnt,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,true,BAMBOO,true,true,false,LH_SPINLOCK,100000,2,0.5,true,32,false,TPCC,false, 90711, 39164,0,0,0,0, 40079, 111.263,798439, 2.53716, 39.3654, 26.1426, 3.52621, 16.067, 2.41422, 64.6098, 7.26103, 1.71419, 10.2731, 1.07474, 3.59629, 0, 20.3448, 2776157, 0, 2059077
50000,true,BAMBOO,true,true,false,LH_SPINLOCK,100000,4,0.5,true,32,false,TPCC,false, 60599, 22686,0,0,0,0, 23020, 67.6323,1.39008e+06, 0.980454, 20.5135, 13.2861, 2.22565, 10.7352, 3.17757, 40.0098, 4.9823, 1.55899, 4.33198, 1.01185, 1.733, 0, 1.85523, 2937939, 0, 648498
50000,false,BAMBOO,true,true,true,LH_SPINLOCK,100000,1,0.5,true,8,true,TPCC,false, 20379, 19275,0,0,0,0, 19590, 15.435,406080, 0.247805, 4.41718, 2.16613, 0.65523, 3.43507, 0.523673, 9.60097, 1.28282, 0.381716, 1.60765, 0.196535, 0.711364, 0, 0.811183, 783481, 4014, 259686
50000,false,BAMBOO,true,true,true,LH_SPINLOCK,100000,2,0.5,true,8,true,TPCC,false, 13356, 11234,0,0,0,0, 11336, 8.87311,700984, 0.0798578, 1.68973, 0.697046, 0.338393, 2.23816, 0.479087, 5.17657, 0.753189, 0.204351, 0.560548, 0.120273, 0.237769, 0, 0.046407, 777489, 3880, 54422
50000,false,BAMBOO,true,true,true,LH_SPINLOCK,100000,4,0.5,true,8,true,TPCC,false, 9217, 9966,0,0,0,0, 10041, 7.6431,790519, 0.0567992, 0.969503, 0.222562, 0.235898, 2.30318, 0.489701, 4.19115, 0.425262, 0.135073, 0.399608, 0.0928754, 0.185413, 0, 0.00655495, 755252, 3955, 10847
50000,false,BAMBOO,true,true,true,LH_SPINLOCK,100000,1,0.5,true,16,true,TPCC,false, 59765, 44725,0,0,0,0, 45885, 70.6774,347063, 1.79055, 22.6392, 13.0793, 2.18053, 11.7108, 0.925808, 38.1551, 4.08352, 0.936503, 8.0854, 0.500831, 3.03121, 0, 17.7235, 1533096, 7747, 1279644
50000,false,BAMBOO,true,true,true,LH_SPINLOCK,100000,2,0.5,true,16,true,TPCC,false, 46174, 15284,0,0,0,0, 15567, 22.8186,1.02185e+06, 0.415147, 6.02559, 3.27936, 0.853209, 4.69623, 0.889993, 13.2272, 3.03497, 0.532151, 1.76437, 0.27533, 0.700711, 0, 0.572476, 1457321, 7280, 303983
50000,false,BAMBOO,true,true,true,LH_SPINLOCK,100000,4,0.5,true,16,true,TPCC,false, 30423, 12014,0,0,0,0, 12161, 18.6713,1.30662e+06, 0.225215, 3.4507, 1.57406, 0.584539, 4.79217, 1.00049, 10.3621, 1.78998, 0.382602, 1.04052, 0.222418, 0.44576, 0, 0.0620181, 1524771, 7744, 78639
50000,false,BAMBOO,true,true,true,LH_SPINLOCK,100000,1,0.5,true,32,true,TPCC,false, 137658, 117749,0,0,0,0, 121227, 377.842,262832, 10.8611, 101.977, 73.8914, 7.47349, 31.6348, 2.02337, 144.003, 9.70211, 2.26906, 24.6486, 1.3738, 8.71325, 0, 191.052, 3103407, 15744, 3255753
50000,false,BAMBOO,true,true,true,LH_SPINLOCK,100000,2,0.5,true,32,true,TPCC,false, 133376, 40171,0,0,0,0, 41427, 115.959,768845, 3.51637, 40.6046, 27.2092, 4.04678, 16.8034, 2.25895, 66.6786, 9.48059, 1.74386, 10.5041, 1.04752, 3.62104, 0, 19.5878, 2786084, 14158, 1993317
50000,false,BAMBOO,true,true,true,LH_SPINLOCK,100000,4,0.5,true,32,true,TPCC,false, 92390, 22635,0,0,0,0, 23053, 68.327,1.38037e+06, 1.23653, 20.753, 13.7888, 2.7772, 11.3229, 2.96218, 41.9157, 6.21284, 1.50174, 4.23654, 0.94013, 1.6102, 0, 1.57482, 2947395, 14912, 614045
50000,false,BAMBOO,true,true,true,LH_SPINLOCK,100000,1,0.5,true,8,false,TPCC,false, 13107, 17897,0,0,0,0, 18102, 14.3605,441934, 0.162252, 4.15123, 2.17725, 0.576952, 3.25848, 0.619749, 9.1343, 1.03454, 0.342856, 1.37588, 0.176397, 0.610036, 0, 0.59239, 793301, 0, 217257
50000,false,BAMBOO,true,true,true,LH_SPINLOCK,100000,2,0.5,true,8,false,TPCC,false, 6409, 11608,0,0,0,0, 11682, 8.76018,684766, 0.0557516, 1.75496, 0.780589, 0.324167, 2.31609, 0.621094, 5.36311, 0.514227, 0.198418, 0.550569, 0.117121, 0.230408, 0, 0.0477924, 749834, 0, 51781
