cycle_detect,cascading_abort_times,time_abort,time_get_cs,MAX_TXN_PER_PART,DEBUG_CS_PROFILING,user_abort_cnt,PERC_PAYMENT,max_abort_length,time_index,BB_OPT_MAX_WAITER,LATCH,ABORT_PENALTY,CC_ALG,NUM_WH,latency,time_cleanup,WORKLOAD,txn_cnt,time_man,WW_STARV_FREE,time_wait,dl_detect_time,COMMUTATIVE_OPS,DEBUG_PROFILING,TPCC_USER_ABORT,THREAD_CNT,BB_OPT_RAW,dl_wait_time,time_release_cs,time_get_latch,run_time,deadlock_cnt,time_release_latch,time_query,wait_cnt,time_retire_latch,commit_latency,abort_cnt,time_commit,abort_length,RETIRE_ON,DYNAMIC_TS,throughput,time_retire_cs,time_ts_alloc
0, 0, 0.00350729, 0,100000,false, 0,1, 0, 0.263368,0,LH_MCSLOCK,50000,BAMBOO,1, 34290, 38.6248,TPCC, 1595498, 42.4424,false, 6.49613,0,false,true,false,16,true,0, 0, 0, 54.7098,0, 0, 0.0448766, 795311, 0, 34287, 62, 35.1569, 0,true,true,466607, 0, 0
0, 0, 0.00186972, 0,100000,false, 0,1, 0, 0.27677,0,LH_MCSLOCK,50000,BAMBOO,2, 14734, 12.8301,TPCC, 1529253, 16.0244,false, 1.04657,0,false,true,false,16,true,0, 0, 0, 22.5334,0, 0, 0.0480026, 884433, 0, 14733, 219, 9.94059, 0,true,true,1.08586e+06, 0, 0
0, 0, 0.00107431, 0,100000,false, 0,1, 0, 0.21004,0,LH_MCSLOCK,50000,BAMBOO,4, 6602, 2.31881,TPCC, 1563623, 4.38186,false, 0.11529,0,false,true,false,16,true,0, 0, 0, 10.3231,0, 0, 0.0450242, 233026, 0, 6601, 201, 1.03545, 0,true,true,2.42348e+06, 0, 0
0, 0, 0.000580578, 0,100000,false, 0,1, 0, 0.285241,0,LH_MCSLOCK,50000,BAMBOO,8, 6945, 1.77583,TPCC, 1348226, 3.89247,false, 0.0335221,0,false,true,false,16,true,0, 0, 0, 9.3634,0, 0, 0.034447, 65376, 0, 6944, 97, 0.535419, 0,true,true,2.30382e+06, 0, 0
0, 0, 0, 0,100000,false, 0,1, 0, 0.36076,0,LH_MCSLOCK,50000,BAMBOO,16, 3907, 0.328205,TPCC, 1497347, 1.32643,false, 3.4105e-05,0,false,true,false,16,true,0, 0, 0, 5.85114,0, 0, 0.0279758, 35, 0, 3907, 0, 0.0125084, 0,true,true,4.09451e+06, 0, 0
0, 0, 0.126319, 0,100000,false, 0,1, 0, 0.508322,0,LH_MCSLOCK,50000,BAMBOO,1, 77679, 201.036,TPCC, 3195213, 209.629,false, 26.8501,0,false,true,false,32,true,0, 0, 0, 248.202,0, 0, 0.0951379, 1229419, 0, 77639, 194, 193.244, 0,true,true,411951, 0, 0
0, 0, 0.0912963, 0,100000,false, 0,1, 0, 0.480568,0,LH_MCSLOCK,50000,BAMBOO,2, 36677, 64.9316,TPCC, 3161684, 73.1764,false, 28.6339,0,false,true,false,32,true,0, 0, 0, 115.961,0, 0, 0.396115, 2146819, 0, 36648, 4035, 57.7085, 0,true,true,872480, 0, 0
0, 0, 0.0115181, 0,100000,false, 0,1, 0, 0.616815,0,LH_MCSLOCK,50000,BAMBOO,4, 17188, 26.8285,TPCC, 3067049, 34.5609,false, 3.63255,0,false,true,false,32,true,0, 0, 0, 52.7192,0, 0, 0.154897, 1881594, 0, 17185, 1095, 20.3938, 0,true,true,1.86167e+06, 0, 0
0, 0, 0.00901604, 0,100000,false, 0,1, 0, 0.706387,0,LH_MCSLOCK,50000,BAMBOO,8, 11464, 9.10377,TPCC, 2920330, 15.3592,false, 0.585532,0,false,true,false,32,true,0, 0, 0, 33.4785,0, 0, 0.153472, 442949, 0, 11460, 1175, 4.58439, 0,true,true,2.79136e+06, 0, 0
0, 0, 0.000953341, 0,100000,false, 0,1, 0, 0.789017,0,LH_MCSLOCK,50000,BAMBOO,16, 9585, 4.37372,TPCC, 2652545, 9.28944,false, 0.102438,0,false,true,false,32,true,0, 0, 0, 25.4272,0, 0, 0.065778, 183883, 0, 9585, 153, 1.49493, 0,true,true,3.33822e+06, 0, 0
0, 0, 0, 0,100000,false, 0,1, 0, 0.00626196,0,LH_MCSLOCK,50000,SILO,1, 1626, 0.0106016,TPCC, 100000, 0.0251925,false, 0,0,false,true,false,1,true,0, 0, 0, 0.16268,0, 0, 0.00186622, 0, 0, 1626, 0, 0, 0,true,true,614702, 0, 0
0, 0, 0, 0,100000,false, 0,1, 0, 0.00640589,0,LH_MCSLOCK,50000,SILO,2, 1681, 0.0100186,TPCC, 100000, 0.0265775,false, 0,0,false,true,false,1,true,0, 0, 0, 0.168103,0, 0, 0.00178203, 0, 0, 1681, 0, 0, 0,true,true,594874, 0, 0
0, 0, 0, 0,100000,false, 0,1, 0, 0.00739392,0,LH_MCSLOCK,50000,SILO,4, 1813, 0.0100744,TPCC, 100000, 0.03023,false, 0,0,false,true,false,1,true,0, 0, 0, 0.181355,0, 0, 0.00179201, 0, 0, 1813, 0, 0, 0,true,true,551406, 0, 0
0, 0, 0, 0,100000,false, 0,1, 0, 0.0156333,0,LH_MCSLOCK,50000,SILO,8, 2272, 0.01118,TPCC, 100000, 0.0549558,false, 0,0,false,true,false,1,true,0, 0, 0, 0.227258,0, 0, 0.00192283, 0, 0, 2272, 0, 0, 0,true,true,440028, 0, 0
0, 0, 0, 0,100000,false, 0,1, 0, 0.0197032,0,LH_MCSLOCK,50000,SILO,16, 2281, 0.0104685,TPCC, 100000, 0.0428693,false, 0,0,false,true,false,1,true,0, 0, 0, 0.228131,0, 0, 0.00174309, 0, 0, 2281, 0, 0, 0,true,true,438344, 0, 0
0, 0, 0.222677, 0,100000,false, 0,1, 0, 0.0112168,0,LH_MCSLOCK,50000,SILO,1, 3884, 0.0184801,TPCC, 137026, 0.0453972,false, 0,0,false,true,false,2,true,0, 0, 0, 0.531888,0, 0, 0.25691, 0, 0, 2256, 3229, 0, 0,true,true,515244, 0, 0
0, 0, 1.9475e-05, 0,100000,false, 0,1, 0, 0.0161435,0,LH_MCSLOCK,50000,SILO,2, 2079, 0.0258841,TPCC, 198278, 0.0678079,false, 0,0,false,true,false,2,true,0, 0, 0, 0.412335,0, 0, 0.00445327, 0, 0, 2079, 6, 0, 0,true,true,961734, 0, 0
0, 0, 1.0726e-05, 0,100000,false, 0,1, 0, 0.0184771,0,LH_MCSLOCK,50000,SILO,4, 2149, 0.0254722,TPCC, 197181, 0.0684261,false, 0,0,false,true,false,2,true,0, 0, 0, 0.423778,0, 0, 0.00388101, 0, 0, 2149, 2, 0, 0,true,true,930586, 0, 0
0, 0, 0, 0,100000,false, 0,1, 0, 0.0262124,0,LH_MCSLOCK,50000,SILO,8, 2345, 0.0240121,TPCC, 197510, 0.113667,false, 0,0,false,true,false,2,true,0, 0, 0, 0.463331,0, 0, 0.00370784, 0, 0, 2345, 0, 0, 0,true,true,852566, 0, 0
,,,,100000,false,,1,,,0,LH_MCSLOCK,50000,SILO,16,,,TPCC,,,false,,,false,true,false,2,true,,,,,,,,,,,,,,true,true,,,
0, 0, 1.59461, 0,100000,false, 0,1, 0, 0.0350098,0,LH_MCSLOCK,50000,SILO,1, 7892, 0.0620042,TPCC, 351338, 0.126672,false, 0,0,false,true,false,4,true,0, 0, 0, 2.77129,0, 0, 2.01521, 0, 0, 3349, 25965, 0, 0,true,true,507111, 0, 0
0, 0, 0.606953, 0,100000,false, 0,1, 0, 0.0393946,0,LH_MCSLOCK,50000,SILO,2, 4227, 0.0518693,TPCC, 362226, 0.127648,false, 0,0,false,true,false,4,true,0, 0, 0, 1.53044,0, 0, 0.747695, 0, 0, 2549, 9531, 0, 0,true,true,946721, 0, 0
0, 0, 4.0375e-05, 0,100000,false, 0,1, 0, 0.0470589,0,LH_MCSLOCK,50000,SILO,4, 2205, 0.0492508,TPCC, 378943, 0.138945,false, 0,0,false,true,false,4,true,0, 0, 0, 0.835609,0, 0, 0.00854337, 0, 0, 2204, 13, 0, 0,true,true,1.81397e+06, 0, 0
0, 0, 1.9222e-05, 0,100000,false, 0,1, 0, 0.0703099,0,LH_MCSLOCK,50000,SILO,8, 2829, 0.0716676,TPCC, 374410, 0.237526,false, 0,0,false,true,false,4,true,0, 0, 0, 1.05928,0, 0, 0.00917107, 0, 0, 2829, 3, 0, 0,true,true,1.41383e+06, 0, 0
0, 0, 1.2905e-05, 0,100000,false, 0,1, 0, 0.0877385,0,LH_MCSLOCK,50000,SILO,16, 2578, 0.059778,TPCC, 379394, 0.155618,false, 0,0,false,true,false,4,true,0, 0, 0, 0.978078,0, 0, 0.00867772, 0, 0, 2577, 3, 0, 0,true,true,1.55159e+06, 0, 0
0, 0, 7.19588, 0,100000,false, 0,1, 0, 0.0610984,0,LH_MCSLOCK,50000,SILO,1, 16908, 0.161506,TPCC, 655858, 0.270856,false, 0,0,false,true,false,8,true,0, 0, 0, 11.0818,0, 0, 9.39449, 0, 0, 5924, 121852, 0, 0,true,true,473467, 0, 0
0, 0, 3.32617, 0,100000,false, 0,1, 0, 0.078508,0,LH_MCSLOCK,50000,SILO,2, 9344, 0.125047,TPCC, 638856, 0.259303,false, 0,0,false,true,false,8,true,0, 0, 0, 5.96369,0, 0, 4.34962, 0, 0, 4128, 56229, 0, 0,true,true,856994, 0, 0
0, 0, 1.19477, 0,100000,false, 0,1, 0, 0.0800563,0,LH_MCSLOCK,50000,SILO,4, 5160, 0.129285,TPCC, 642651, 0.278195,false, 0,0,false,true,false,8,true,0, 0, 0, 3.31371,0, 0, 1.63631, 0, 0, 3297, 20970, 0, 0,true,true,1.5515e+06, 0, 0
0, 0, 0.000141407, 0,100000,false, 0,1, 0, 0.153593,0,LH_MCSLOCK,50000,SILO,8, 3826, 0.213497,TPCC, 715619, 0.682465,false, 0,0,false,true,false,8,true,0, 0, 0, 2.73865,0, 0, 0.0240954, 0, 0, 3826, 18, 0, 0,true,true,2.09043e+06, 0, 0
0, 0, 4.333e-05, 0,100000,false, 0,1, 0, 0.220102,0,LH_MCSLOCK,50000,SILO,16, 3803, 0.205314,TPCC, 750818, 0.620394,false, 0,0,false,true,false,8,true,0, 0, 0, 2.85543,0, 0, 0.0257819, 0, 0, 3803, 11, 0, 0,true,true,2.10355e+06, 0, 0
