ABORT_PENALTY,CC_ALG,CLV_RETIRE_ON,DEBUG_PROFILING,DEBUG_TMP,DYNAMIC_TS,FIRST_HS,FLIP_RATIO,KEY_ORDER,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_READ,SPECIFIED_RATIO,SPINLOCK,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug11,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.5,16,False,0.1,True,False,1024*1024*10,4,YCSB,False,0.7,599,0,0,2.718095,0.0,0.0,0.0,0.000901,0.004404,0.001394,0.177522,0.126878,0.020447999999999997,,0.0,0.0,3.1e-05,11.932345,128905.761769,0.011115,0.889568,1.5739969999999999,7.590553999999999,0.052104,0.0,0.00196,384537
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.5,16,False,0.1,True,False,1024*1024*10,4,YCSB,False,0.9,25534,0,0,1.820123,0.0,0.0,0.0,0.021824,0.04396,0.012057,0.224821,0.14721099999999998,0.22955100000000003,,0.0,0.0,2.6000000000000002e-05,10.92812,142965.122757,0.600291,1.004006,1.150643,5.713158,1.971612,0.0,0.004117,390585
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.5,16,False,0.1,True,False,1024*1024*10,8,YCSB,False,0.5,64,0,0,5.47564,0.0,0.0,0.0,0.00014099999999999998,0.000366,0.000151,0.34721599999999997,0.253601,0.010248,,0.0,0.0,2.6000000000000002e-05,19.490883,311066.866501,0.0008300000000000001,1.653087,1.883116,12.026791000000001,0.014293,0.0,0.000647,757871
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.5,16,False,0.1,True,False,1024*1024*10,8,YCSB,False,0.7,2725,0,0,5.443322,0.0,0.0,0.0,0.00402,0.015279,0.0044659999999999995,0.36823,0.272595,0.10945,,0.0,0.0,2.6000000000000002e-05,20.351069,307215.699873,0.045224,1.9403849999999998,2.1714740000000003,12.597883,0.223726,0.0,0.008497,781521
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.5,16,False,0.1,True,False,1024*1024*10,8,YCSB,False,0.9,97851,0,0,3.5579669999999997,0.0,0.0,0.0,0.089793,0.12063,0.031014,0.532921,0.345724,0.5934189999999999,,0.0,0.0,2.5e-05,22.088798999999998,279107.970914,2.8490919999999997,2.2901,1.496157,8.640913000000001,7.553561,0.0,0.011271999999999999,770645
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.5,16,False,0.1,True,False,1024*1024*10,16,YCSB,False,0.5,234,0,0,10.662855,0.0,0.0,0.0,0.00040899999999999997,0.0016760000000000002,0.0005780000000000001,0.680213,0.43048000000000003,0.017844,,0.0,0.0,2.1e-05,32.763325,759945.339788,0.002784,3.3304449999999997,2.312198,19.710892,0.036364,0.0,0.001422,1556146
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.5,16,False,0.1,True,False,1024*1024*10,16,YCSB,False,0.7,11152,0,0,9.125617,0.0,0.0,0.0,0.014028,0.040581,0.011076,0.709329,0.46217600000000003,0.09311,,0.0,0.0,2e-05,30.534039,790038.166909,0.17799700000000002,3.4321800000000002,2.135272,18.064113,0.8827280000000001,0.0,0.008434,1507691
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.5,16,False,0.1,True,False,1024*1024*10,16,YCSB,False,0.9,359479,0,0,7.041386,0.0,0.0,0.0,0.303112,0.327604,0.085202,1.314395,0.812824,1.601325,,0.0,0.0,2.6000000000000002e-05,54.75172,457842.20455900003,13.310912,5.4117370000000005,1.6751200000000002,15.540045999999998,27.710223,0.0,0.025442,1566728
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.5,16,False,0.1,True,False,1024*1024*10,32,YCSB,False,0.5,1062,0,0,14.742992000000001,0.0,0.0,0.0,0.00156,0.005576,0.00267,1.496002,0.941262,0.035767,,0.0,0.0,2e-05,61.256195999999996,1586112.729474,0.012387,7.037007000000001,5.182085,34.292164,0.12057999999999999,0.0,0.007461,3036226
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.5,16,False,0.1,True,False,1024*1024*10,32,YCSB,False,0.7,46680,0,0,15.191803,0.0,0.0,0.0,0.05757,0.10276400000000001,0.035345,1.653189,1.143636,0.54459,,0.0,0.0,2.2e-05,68.414214,1434609.016185,0.9637600000000001,7.940094,5.905366000000001,38.526763,3.7191300000000003,0.0,0.035289999999999995,3067114
