IC3_EAGER_EXEC,cycle_detect,cascading_abort_times,time_abort,time_get_cs,MAX_TXN_PER_PART,DEBUG_CS_PROFILING,user_abort_cnt,PERC_PAYMENT,max_abort_length,time_index,BB_OPT_MAX_WAITER,LATCH,ABORT_PENALTY,CC_ALG,NUM_WH,latency,time_cleanup,WORKLOAD,txn_cnt,time_man,WW_STARV_FREE,time_wait,IC3_RENDEZVOUS,dl_detect_time,COMMUTATIVE_OPS,DEBUG_PROFILING,TPCC_USER_ABORT,THREAD_CNT,BB_OPT_RAW,dl_wait_time,time_release_cs,time_get_latch,run_time,deadlock_cnt,time_release_latch,time_query,wait_cnt,time_retire_latch,commit_latency,abort_cnt,time_commit,abort_length,RETIRE_ON,DYNAMIC_TS,throughput,time_retire_cs,time_ts_alloc
true,0, 0, 6.74349, 0,100000,false, 14089,0.5, 0, 4.41787,0,LH_MCSLOCK,50000,IC3,8, 20465, 6.08418,TPCC, 2778495, 4.6983,false, 2.88819,true,0,false,true,true,32,true,0, 0, 0, 57.011,0, 0, 0.188749, 0, 0, 20450, 15459, 0.599978, 0,true,true,1.55956e+06, 0, 0
true,0, 0, 2.73903, 0,100000,false, 13623,0.5, 0, 4.4774,0,LH_MCSLOCK,50000,IC3,16, 15616, 3.78289,TPCC, 2705066, 4.36037,false, 0.427033,true,0,true,true,true,32,true,0, 0, 0, 42.3478,0, 0, 0.0843441, 0, 0, 15613, 13952, 0.0249279, 0,true,true,2.04407e+06, 0, 0
true,0, 0, 3.01994, 0,100000,false, 11067,0.5, 0, 4.76701,0,LH_MCSLOCK,50000,IC3,16, 22075, 4.45199,TPCC, 2189892, 4.88849,false, 1.07949,true,0,false,true,true,32,true,0, 0, 0, 48.4526,0, 0, 0.086192, 0, 0, 22071, 11326, 0.18977, 0,true,true,1.44629e+06, 0, 0
true,0, 0, 0.00322742, 0,100000,false, 503,0.5, 0, 0.0555429,0,LH_MCSLOCK,50000,BAMBOO,1, 4626, 0.0254353,TPCC, 100000, 0.138639,false, 0,true,0,true,true,true,1,true,0, 0, 0, 0.465906,0, 0, 0.00191362, 0, 0, 4626, 503, 0.000893069, 0,true,true,214636, 0, 0
true,0, 0, 0.00306042, 0,100000,false, 503,0.5, 0, 0.0441628,0,LH_MCSLOCK,50000,BAMBOO,1, 4423, 0.0225921,TPCC, 100000, 0.133808,false, 0,true,0,false,true,true,1,true,0, 0, 0, 0.445458,0, 0, 0.00197405, 0, 0, 4423, 503, 0.000868061, 0,true,true,224488, 0, 0
true,0, 0, 0.0034133, 0,100000,false, 524,0.5, 0, 0.054813,0,LH_MCSLOCK,50000,BAMBOO,2, 4607, 0.0243304,TPCC, 100000, 0.138248,false, 0,true,0,true,true,true,1,true,0, 0, 0, 0.464143,0, 0, 0.00186324, 0, 0, 4607, 524, 0.000849858, 0,true,true,215451, 0, 0
true,0, 0, 0.00288976, 0,100000,false, 468,0.5, 0, 0.0434049,0,LH_MCSLOCK,50000,BAMBOO,2, 4584, 0.0227704,TPCC, 100000, 0.137568,false, 0,true,0,false,true,true,1,true,0, 0, 0, 0.461328,0, 0, 0.00196932, 0, 0, 4584, 468, 0.000850401, 0,true,true,216765, 0, 0
true,0, 0, 0.00302462, 0,100000,false, 485,0.5, 0, 0.0583422,0,LH_MCSLOCK,50000,BAMBOO,4, 4697, 0.0243211,TPCC, 100000, 0.142014,false, 0,true,0,true,true,true,1,true,0, 0, 0, 0.47278,0, 0, 0.00185162, 0, 0, 4697, 485, 0.000856495, 0,true,true,211515, 0, 0
true,0, 0, 0.0034606, 0,100000,false, 485,0.5, 0, 0.0562739,0,LH_MCSLOCK,50000,BAMBOO,4, 5299, 0.0250946,TPCC, 100000, 0.168129,false, 0,true,0,false,true,true,1,true,0, 0, 0, 0.533398,0, 0, 0.00203571, 0, 0, 5299, 485, 0.000868045, 0,true,true,187477, 0, 0
true,0, 0, 0.00450631, 0,100000,false, 499,0.5, 0, 0.0916635,0,LH_MCSLOCK,50000,BAMBOO,8, 6930, 0.027093,TPCC, 100000, 0.222752,false, 0,true,0,true,true,true,1,true,0, 0, 0, 0.697512,0, 0, 0.00188002, 0, 0, 6930, 499, 0.000858534, 0,true,true,143367, 0, 0
true,0, 0, 0.00469333, 0,100000,false, 499,0.5, 0, 0.0819799,0,LH_MCSLOCK,50000,BAMBOO,8, 6937, 0.0267586,TPCC, 100000, 0.222208,false, 0,true,0,false,true,true,1,true,0, 0, 0, 0.698403,0, 0, 0.00210567, 0, 0, 6937, 499, 0.000920277, 0,true,true,143184, 0, 0
true,0, 0, 0.00614066, 0,100000,false, 522,0.5, 0, 0.115124,0,LH_MCSLOCK,50000,BAMBOO,16, 8477, 0.0287607,TPCC, 100000, 0.242699,false, 0,true,0,true,true,true,1,true,0, 0, 0, 0.853934,0, 0, 0.00199615, 0, 0, 8477, 522, 0.000916877, 0,true,true,117105, 0, 0
true,0, 0, 0.00566887, 0,100000,false, 522,0.5, 0, 0.0944929,0,LH_MCSLOCK,50000,BAMBOO,16, 7702, 0.0251337,TPCC, 100000, 0.212661,false, 0,true,0,false,true,true,1,true,0, 0, 0, 0.775945,0, 0, 0.00270596, 0, 0, 7702, 522, 0.000859103, 0,true,true,128875, 0, 0
true,0, 0, 0.0155833, 0,100000,false, 961,0.5, 0, 0.124721,0,LH_MCSLOCK,50000,BAMBOO,1, 9586, 0.290874,TPCC, 196444, 1.1539,false, 0.000128222,true,0,true,true,true,2,true,0, 0, 0, 1.89678,0, 0, 0.0165936, 141, 0, 9576, 1133, 0.0556121, 0,true,true,207134, 0, 0
true,0, 0, 0.0169942, 0,100000,false, 971,0.5, 0, 0.13182,0,LH_MCSLOCK,50000,BAMBOO,1, 9983, 0.289462,TPCC, 198143, 1.18356,false, 0.00272435,true,0,false,true,true,2,true,0, 0, 0, 1.99216,0, 0, 0.025276, 3695, 0, 9968, 1247, 0.05642, 0,true,true,198923, 0, 0
true,0, 0, 0.0116902, 0,100000,false, 974,0.5, 0, 0.118823,0,LH_MCSLOCK,50000,BAMBOO,2, 7793, 0.136127,TPCC, 192991, 0.825089,false, 0,true,0,true,true,true,2,true,0, 0, 0, 1.51569,0, 0, 0.00326418, 0, 0, 7793, 974, 0.00168311, 0,true,true,254657, 0, 0
true,0, 0, 0.0101065, 0,100000,false, 917,0.5, 0, 0.100784,0,LH_MCSLOCK,50000,BAMBOO,2, 7186, 0.124264,TPCC, 190638, 0.721777,false, 1.763e-06,true,0,false,true,true,2,true,0, 0, 0, 1.38007,0, 0, 0.00335947, 2, 0, 7186, 918, 0.00164941, 0,true,true,276273, 0, 0
true,0, 0, 0.0112112, 0,100000,false, 941,0.5, 0, 0.121463,0,LH_MCSLOCK,50000,BAMBOO,4, 7927, 0.137561,TPCC, 195078, 0.837875,false, 9.91e-07,true,0,true,true,true,2,true,0, 0, 0, 1.55774,0, 0, 0.00332421, 1, 0, 7927, 941, 0.0018146, 0,true,true,250462, 0, 0
true,0, 0, 0.0107407, 0,100000,false, 967,0.5, 0, 0.102057,0,LH_MCSLOCK,50000,BAMBOO,4, 7190, 0.125245,TPCC, 190679, 0.728469,false, 0,true,0,false,true,true,2,true,0, 0, 0, 1.38187,0, 0, 0.00324819, 0, 0, 7190, 967, 0.00162025, 0,true,true,275973, 0, 0
true,0, 0, 0.0112705, 0,100000,false, 950,0.5, 0, 0.120695,0,LH_MCSLOCK,50000,BAMBOO,8, 8063, 0.135347,TPCC, 193216, 0.756898,false, 9.74e-07,true,0,true,true,true,2,true,0, 0, 0, 1.56927,0, 0, 0.00330241, 1, 0, 8063, 950, 0.00167398, 0,true,true,246249, 0, 0
true,0, 0, 0.0114554, 0,100000,false, 983,0.5, 0, 0.141916,0,LH_MCSLOCK,50000,BAMBOO,8, 8087, 0.134589,TPCC, 199456, 0.823616,false, 9.57e-07,true,0,false,true,true,2,true,0, 0, 0, 1.62465,0, 0, 0.00341537, 1, 0, 8087, 983, 0.00171183, 0,true,true,245537, 0, 0
true,0, 0, 0.0142766, 0,100000,false, 917,0.5, 0, 0.221644,0,LH_MCSLOCK,50000,BAMBOO,16, 10276, 0.133231,TPCC, 182652, 0.900816,false, 0,true,0,true,true,true,2,true,0, 0, 0, 1.89123,0, 0, 0.00321048, 0, 0, 10276, 917, 0.0016277, 0,true,true,193156, 0, 0
true,0, 0, 0.0155827, 0,100000,false, 999,0.5, 0, 0.221424,0,LH_MCSLOCK,50000,BAMBOO,16, 10504, 0.13188,TPCC, 185692, 0.924921,false, 0,true,0,false,true,true,2,true,0, 0, 0, 1.96621,0, 0, 0.00324008, 0, 0, 10504, 999, 0.00161786, 0,true,true,188883, 0, 0
true,0, 0, 0.0508472, 0,100000,false, 1970,0.5, 0, 0.235754,0,LH_MCSLOCK,50000,BAMBOO,1, 10591, 0.80817,TPCC, 387772, 2.51712,false, 0.000730317,true,0,true,true,true,4,true,0, 0, 0, 4.13558,0, 0, 0.143955, 1196, 0, 10533, 3738, 0.261091, 0,true,true,375059, 0, 0
true,0, 0, 0.0461014, 0,100000,false, 1911,0.5, 0, 0.231141,0,LH_MCSLOCK,50000,BAMBOO,1, 9993, 0.78218,TPCC, 386456, 2.18673,false, 0.0236846,true,0,false,true,true,4,true,0, 0, 0, 3.8863,0, 0, 0.190426, 41078, 0, 9936, 4271, 0.292158, 0,true,true,397762, 0, 0
true,0, 0, 0.0321777, 0,100000,false, 1990,0.5, 0, 0.228842,0,LH_MCSLOCK,50000,BAMBOO,2, 9532, 0.545388,TPCC, 385641, 2.13433,false, 0.000167135,true,0,true,true,true,4,true,0, 0, 0, 3.70384,0, 0, 0.0373174, 211, 0, 9520, 2377, 0.103232, 0,true,true,416476, 0, 0
true,0, 0, 0.0336279, 0,100000,false, 1866,0.5, 0, 0.271242,0,LH_MCSLOCK,50000,BAMBOO,2, 10321, 0.571602,TPCC, 387791, 2.3043,false, 0.00540493,true,0,false,true,true,4,true,0, 0, 0, 4.03027,0, 0, 0.0492719, 7275, 0, 10306, 2408, 0.111656, 0,true,true,384878, 0, 0
true,0, 0, 0.0238433, 0,100000,false, 1831,0.5, 0, 0.246369,0,LH_MCSLOCK,50000,BAMBOO,4, 8587, 0.294809,TPCC, 377504, 1.65391,false, 2.193e-06,true,0,true,true,true,4,true,0, 0, 0, 3.26583,0, 0, 0.00670475, 2, 0, 8587, 1831, 0.00340466, 0,true,true,462369, 0, 0
true,0, 0, 0.0221746, 0,100000,false, 1850,0.5, 0, 0.219826,0,LH_MCSLOCK,50000,BAMBOO,4, 7837, 0.261489,TPCC, 374865, 1.53311,false, 1.074e-06,true,0,false,true,true,4,true,0, 0, 0, 2.96006,0, 0, 0.00661198, 1, 0, 7837, 1850, 0.00336302, 0,true,true,506564, 0, 0
true,0, 0, 0.0252467, 0,100000,false, 1856,0.5, 0, 0.275783,0,LH_MCSLOCK,50000,BAMBOO,8, 9042, 0.282095,TPCC, 378138, 1.74494,false, 5.28e-07,true,0,true,true,true,4,true,0, 0, 0, 3.44448,0, 0, 0.00680419, 1, 0, 9042, 1856, 0.00333913, 0,true,true,439124, 0, 0
true,0, 0, 0.0240933, 0,100000,false, 1821,0.5, 0, 0.267999,0,LH_MCSLOCK,50000,BAMBOO,8, 8916, 0.279372,TPCC, 384807, 1.72654,false, 0,true,0,false,true,true,4,true,0, 0, 0, 3.45506,0, 0, 0.00695486, 0, 0, 8916, 1821, 0.00344526, 0,true,true,445499, 0, 0
true,0, 0, 0.0306671, 0,100000,false, 1920,0.5, 0, 0.48277,0,LH_MCSLOCK,50000,BAMBOO,16, 10358, 0.304133,TPCC, 389476, 2.02558,false, 1.007e-06,true,0,true,true,true,4,true,0, 0, 0, 4.06518,0, 0, 0.00723158, 1, 0, 10358, 1920, 0.00354991, 0,true,true,383231, 0, 0
true,0, 0, 0.02626, 0,100000,false, 1731,0.5, 0, 0.499175,0,LH_MCSLOCK,50000,BAMBOO,16, 10273, 0.265424,TPCC, 354173, 1.78987,false, 1.014e-06,true,0,false,true,true,4,true,0, 0, 0, 3.66482,0, 0, 0.00653279, 1, 0, 10273, 1731, 0.00323792, 0,true,true,386565, 0, 0
true,0, 0, 0.203989, 0,100000,false, 3908,0.5, 0, 0.497091,0,LH_MCSLOCK,50000,BAMBOO,1, 13211, 2.45533,TPCC, 773136, 6.3669,false, 0.0039278,true,0,true,true,true,8,true,0, 0, 0, 10.2776,0, 0, 0.772897, 6638, 0, 13029, 13683, 1.09761, 0,true,true,601802, 0, 0
true,0, 0, 0.312511, 0,100000,false, 3970,0.5, 0, 0.574313,0,LH_MCSLOCK,50000,BAMBOO,1, 18603, 4.13961,TPCC, 788147, 8.94681,false, 0.347094,true,0,false,true,true,8,true,0, 0, 0, 14.7389,0, 0, 1.28665, 242193, 0, 18304, 20320, 2.18096, 0,true,true,427790, 0, 0
true,0, 0, 0.0953403, 0,100000,false, 3813,0.5, 0, 0.452705,0,LH_MCSLOCK,50000,BAMBOO,2, 10460, 1.48085,TPCC, 746169, 4.75991,false, 0.00123585,true,0,true,true,true,8,true,0, 0, 0, 7.86029,0, 0, 0.268331, 2287, 0, 10406, 7081, 0.505372, 0,true,true,759431, 0, 0
true,0, 0, 0.131541, 0,100000,false, 3893,0.5, 0, 0.590902,0,LH_MCSLOCK,50000,BAMBOO,2, 13196, 1.9924,TPCC, 765794, 6.02836,false, 0.0557017,true,0,false,true,true,8,true,0, 0, 0, 10.1714,0, 0, 0.415669, 71908, 0, 13110, 9051, 0.833668, 0,true,true,602313, 0, 0
true,0, 0, 0.0566173, 0,100000,false, 3602,0.5, 0, 0.44843,0,LH_MCSLOCK,50000,BAMBOO,4, 9479, 0.948917,TPCC, 718825, 3.9174,false, 0.000218809,true,0,true,true,true,8,true,0, 0, 0, 6.86299,0, 0, 0.065274, 337, 0, 9468, 4260, 0.186216, 0,true,true,837914, 0, 0
true,0, 0, 0.0762714, 0,100000,false, 3712,0.5, 0, 0.575302,0,LH_MCSLOCK,50000,BAMBOO,4, 11823, 1.25648,TPCC, 758470, 5.05803,false, 0.0107473,true,0,false,true,true,8,true,0, 0, 0, 9.02993,0, 0, 0.104288, 13309, 0, 11804, 4855, 0.254771, 0,true,true,671961, 0, 0
true,0, 0, 0.0512236, 0,100000,false, 3662,0.5, 0, 0.506814,0,LH_MCSLOCK,50000,BAMBOO,8, 9188, 0.610546,TPCC, 738185, 3.48806,false, 1.601e-06,true,0,true,true,true,8,true,0, 0, 0, 6.83383,0, 0, 0.0140586, 3, 0, 9188, 3663, 0.00704303, 0,true,true,864153, 0, 0
true,0, 0, 0.0501549, 0,100000,false, 3529,0.5, 0, 0.492573,0,LH_MCSLOCK,50000,BAMBOO,8, 9602, 0.584177,TPCC, 716507, 3.45873,false, 1.532e-06,true,0,false,true,true,8,true,0, 0, 0, 6.93025,0, 0, 0.0136309, 1, 0, 9602, 3529, 0.00685985, 0,true,true,827107, 0, 0
true,0, 0, 0.0601047, 0,100000,false, 3395,0.5, 0, 0.848482,0,LH_MCSLOCK,50000,BAMBOO,16, 11069, 0.575746,TPCC, 672534, 3.76698,false, 2.71e-06,true,0,true,true,true,8,true,0, 0, 0, 7.50453,0, 0, 0.0136386, 3, 0, 11069, 3395, 0.00666856, 0,true,true,716937, 0, 0
true,0, 0, 0.0565276, 0,100000,false, 3664,0.5, 0, 0.775714,0,LH_MCSLOCK,50000,BAMBOO,16, 10043, 0.567238,TPCC, 711759, 3.58291,false, 1.731e-06,true,0,false,true,true,8,true,0, 0, 0, 7.20477,0, 0, 0.0137269, 2, 0, 10043, 3664, 0.00682561, 0,true,true,790320, 0, 0
true,0, 0, 0.89963, 0,100000,false, 7766,0.5, 0, 1.02861,0,LH_MCSLOCK,50000,BAMBOO,1, 18261, 8.31913,TPCC, 1543154, 17.7811,false, 0.0208341,true,0,true,true,true,16,true,0, 0, 0, 28.3374,0, 0, 3.17778, 30759, 0, 17780, 48482, 3.94046, 0,true,true,871304, 0, 0
true,0, 0, 1.94659, 0,100000,false, 7821,0.5, 0, 0.979677,0,LH_MCSLOCK,50000,BAMBOO,1, 31855, 17.5051,TPCC, 1578191, 28.5846,false, 5.24284,true,0,false,true,true,16,true,0, 0, 0, 50.496,0, 0, 6.14074, 1147671, 0, 30762, 86505, 11.3572, 0,true,true,500060, 0, 0
true,0, 0, 0.401972, 0,100000,false, 7493,0.5, 0, 0.945575,0,LH_MCSLOCK,50000,BAMBOO,2, 13954, 5.01428,TPCC, 1489323, 12.8826,false, 0.00799575,true,0,true,true,true,16,true,0, 0, 0, 20.9121,0, 0, 1.455, 12754, 0, 13771, 25860, 2.24161, 0,true,true,1.13949e+06, 0, 0
true,0, 0, 0.657447, 0,100000,false, 8082,0.5, 0, 1.22077,0,LH_MCSLOCK,50000,BAMBOO,2, 19750, 8.82092,TPCC, 1571443, 18.9794,false, 0.658993,true,0,false,true,true,16,true,0, 0, 0, 31.2062,0, 0, 2.52681, 444915, 0, 19439, 40274, 4.88475, 0,true,true,805707, 0, 0
true,0, 0, 0.236894, 0,100000,false, 7733,0.5, 0, 0.986756,0,LH_MCSLOCK,50000,BAMBOO,4, 12784, 3.67956,TPCC, 1516012, 11.4807,false, 0.00335528,true,0,true,true,true,16,true,0, 0, 0, 19.5157,0, 0, 0.560133, 4844, 0, 12716, 14576, 1.22786, 0,true,true,1.2429e+06, 0, 0
true,0, 0, 0.270527, 0,100000,false, 7385,0.5, 0, 1.21032,0,LH_MCSLOCK,50000,BAMBOO,4, 14306, 4.11668,TPCC, 1468971, 12.2423,false, 0.103918,true,0,false,true,true,16,true,0, 0, 0, 21.1526,0, 0, 0.81383, 124371, 0, 14215, 17416, 1.75782, 0,true,true,1.11114e+06, 0, 0
true,0, 0, 0.147401, 0,100000,false, 7039,0.5, 0, 1.31854,0,LH_MCSLOCK,50000,BAMBOO,8, 12419, 2.28696,TPCC, 1411733, 9.8938,false, 0.000480698,true,0,true,true,true,16,true,0, 0, 0, 17.6616,0, 0, 0.130865, 632, 0, 12406, 8317, 0.564289, 0,true,true,1.27892e+06, 0, 0
true,0, 0, 0.13908, 0,100000,false, 6977,0.5, 0, 1.15725,0,LH_MCSLOCK,50000,BAMBOO,8, 11580, 2.049,TPCC, 1372239, 8.46281,false, 0.0148346,true,0,false,true,true,16,true,0, 0, 0, 16.0067,0, 0, 0.188644, 27829, 0, 11563, 9038, 0.464697, 0,true,true,1.37167e+06, 0, 0
true,0, 0, 0.135503, 0,100000,false, 6255,0.5, 0, 1.82131,0,LH_MCSLOCK,50000,BAMBOO,16, 13755, 1.24786,TPCC, 1239473, 8.98558,false, 3.711e-06,true,0,true,true,true,16,true,0, 0, 0, 17.1853,0, 0, 0.0274705, 3, 0, 13755, 6255, 0.0130347, 0,true,true,1.15398e+06, 0, 0
true,0, 0, 0.120132, 0,100000,false, 6364,0.5, 0, 1.79944,0,LH_MCSLOCK,50000,BAMBOO,16, 12545, 1.19447,TPCC, 1287971, 8.18972,false, 5.753e-06,true,0,false,true,true,16,true,0, 0, 0, 16.2782,0, 0, 0.0275031, 5, 0, 12545, 6364, 0.0132383, 0,true,true,1.26596e+06, 0, 0
true,0, 0, 3.881, 0,100000,false, 15682,0.5, 0, 1.99298,0,LH_MCSLOCK,50000,BAMBOO,1, 30341, 35.447,TPCC, 3129132, 68.9567,false, 0.097125,true,0,true,true,true,32,true,0, 0, 0, 95.4364,0, 0, 9.3207, 119691, 0, 29259, 135035, 10.6656, 0,true,true,1.0492e+06, 0, 0
true,0, 0, 8.64218, 0,100000,false, 15912,0.5, 0, 1.96407,0,LH_MCSLOCK,50000,BAMBOO,1, 70499, 114.996,TPCC, 3180756, 141.864,false, 40.1348,true,0,false,true,true,32,true,0, 0, 0, 224.941,0, 0, 16.9197, 3105236, 0, 68002, 233665, 97.7373, 0,true,true,452494, 0, 0
true,0, 0, 2.00857, 0,100000,false, 15534,0.5, 0, 2.3341,0,LH_MCSLOCK,50000,BAMBOO,2, 20145, 18.5152,TPCC, 3088697, 38.991,false, 0.046901,true,0,true,true,true,32,true,0, 0, 0, 62.572,0, 0, 6.53269, 64451, 0, 19608, 98875, 9.19837, 0,true,true,1.57959e+06, 0, 0
true,0, 0, 4.01936, 0,100000,false, 15131,0.5, 0, 2.05676,0,LH_MCSLOCK,50000,BAMBOO,2, 33294, 35.4019,TPCC, 3044730, 58.4279,false, 9.59478,true,0,false,true,true,32,true,0, 0, 0, 101.829,0, 0, 11.965, 2133007, 0, 32124, 168532, 23.112, 0,true,true,956817, 0, 0
true,0, 0, 1.02997, 0,100000,false, 14165,0.5, 0, 2.51563,0,LH_MCSLOCK,50000,BAMBOO,4, 18952, 13.1574,TPCC, 2835000, 31.4999,false, 0.0218291,true,0,true,true,true,32,true,0, 0, 0, 54.0613,0, 0, 2.80544, 27010, 0, 18705, 49218, 6.29291, 0,true,true,1.67809e+06, 0, 0
true,0, 0, 1.55832, 0,100000,false, 15343,0.5, 0, 2.85538,0,LH_MCSLOCK,50000,BAMBOO,4, 23565, 20.803,TPCC, 3039056, 41.9115,false, 1.46364,true,0,false,true,true,32,true,0, 0, 0, 72.0052,0, 0, 5.11075, 834404, 0, 23180, 80283, 12.147, 0,true,true,1.35059e+06, 0, 0
true,0, 0, 0.590537, 0,100000,false, 13674,0.5, 0, 2.9848,0,LH_MCSLOCK,50000,BAMBOO,8, 17022, 8.40179,TPCC, 2698729, 25.7668,false, 0.00671231,true,0,true,true,true,32,true,0, 0, 0, 46.2582,0, 0, 1.00515, 8687, 0, 16921, 25502, 3.38916, 0,true,true,1.8669e+06, 0, 0
true,0, 0, 0.654136, 0,100000,false, 13864,0.5, 0, 3.59533,0,LH_MCSLOCK,50000,BAMBOO,8, 18399, 10.0954,TPCC, 2757303, 27.9766,false, 0.223268,true,0,false,true,true,32,true,0, 0, 0, 51.0578,0, 0, 1.6166, 221031, 0, 18280, 33670, 5.14458, 0,true,true,1.72811e+06, 0, 0
true,0, 0, 0.300661, 0,100000,false, 13644,0.5, 0, 3.14673,0,LH_MCSLOCK,50000,BAMBOO,16, 13245, 4.60226,TPCC, 2726356, 19.2595,false, 0.00107721,true,0,true,true,true,32,true,0, 0, 0, 36.3739,0, 0, 0.250527, 1560, 0, 13231, 16142, 1.03067, 0,true,true,2.39851e+06, 0, 0
true,0, 0, 0.395838, 0,100000,false, 13664,0.5, 0, 4.51621,0,LH_MCSLOCK,50000,BAMBOO,16, 16492, 5.74235,TPCC, 2725769, 24.2013,false, 0.0348526,true,0,false,true,true,32,true,0, 0, 0, 45.2756,0, 0, 0.417146, 49230, 0, 16464, 18140, 1.69067, 0,true,true,1.92653e+06, 0, 0
