ABORT_PENALTY,CC_ALG,CLV_RETIRE_ON,DEBUG_BENCHMARK,DEBUG_CLV,DEBUG_PROFILING,DEBUG_TMP,DYNAMIC_TS,MAX_TXN_PER_PART,NUM_WH,PERC_PAYMENT,REORDER_WH,RETIRE_ON,SPINLOCK,THREAD_CNT,WORKLOAD,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
0,CLV,1,false,false,true,true,true,100000,16,1,false,true,true,4,TPCC,0,0,0,0.140413,0.000000,0.000000,0.000002,0.000005,0.000005,0.039371,0.026834,0.004495,0.000000,0.000000,0.000000,0.000003,0.972865,1582550.403927,0.000000,0.132141,0.081915,0.422146,0.010262,0.000000,0.000001,384902
0,CLV,1,false,false,true,true,true,100000,1,0,false,true,true,8,TPCC,19335,0,0,5.652085,0.000000,0.000000,0.781955,1.836821,0.465894,1.457039,0.855879,1.078457,0.000000,0.000000,0.000000,0.000031,23.255166,258251.440154,0.393716,4.314676,0.570351,14.318099,0.022130,0.000000,0.005812,750710
0,CLV,1,false,false,true,true,true,100000,1,0.5,false,true,true,8,TPCC,28507,0,0,3.705820,0.000000,0.000000,1.190231,1.529220,0.420637,1.217577,0.848409,12.645475,0.000000,0.000000,0.000000,0.000037,29.164038,218076.245752,0.414812,15.288167,0.409455,22.788012,0.028103,0.000000,0.166377,794998
0,CLV,1,false,false,true,true,true,100000,1,1,false,true,true,8,TPCC,286,0,0,1.805782,0.000000,0.000000,0.649526,1.385145,0.343761,1.437550,0.544035,7.817563,0.000000,0.000000,0.000000,0.000023,18.257896,348954.990926,0.004149,10.006676,0.151665,12.979323,0.027336,0.000000,2.338923,796398
0,CLV,1,false,false,true,true,true,100000,2,0,false,true,true,8,TPCC,4761,0,0,5.490137,0.000000,0.000000,0.562982,1.619693,0.422766,1.099284,0.746096,0.607388,0.000000,0.000000,0.000000,0.000030,22.158701,268635.603364,0.107356,3.343728,0.634335,12.703775,0.020669,0.000000,0.002050,744077
0,CLV,1,false,false,true,true,true,100000,2,0.5,false,true,true,8,TPCC,11653,0,0,3.372964,0.000000,0.000000,1.114526,1.192597,0.363251,0.937769,0.671450,7.826154,0.000000,0.000000,0.000000,0.000030,22.853220,266033.754924,0.120023,9.976287,0.456891,17.199989,0.026080,0.000000,0.054773,759966
0,CLV,1,false,false,true,true,true,100000,2,1,false,true,true,8,TPCC,73,0,0,0.784980,0.000000,0.000000,0.314064,0.523309,0.197511,0.594042,0.267033,0.554641,0.000000,0.000000,0.000000,0.000007,5.104264,1191106.185737,0.000406,1.599523,0.082499,3.104571,0.027179,0.000000,0.202351,759965
0,CLV,1,false,false,true,true,true,100000,4,0,false,true,true,8,TPCC,392,0,0,4.853166,0.000000,0.000000,0.291438,1.611864,0.405912,0.907817,0.740549,0.200589,0.000000,0.000000,0.000000,0.000028,21.327453,290464.692682,0.007750,2.741488,0.756253,10.815338,0.021687,0.000000,0.007936,774359
0,CLV,1,false,false,true,true,true,100000,4,0.5,false,true,true,8,TPCC,4324,0,0,3.076739,0.000000,0.000000,0.792916,1.048855,0.277221,0.752690,0.557943,3.542819,0.000000,0.000000,0.000000,0.000024,17.271895,328587.461542,0.031109,5.350961,0.464364,11.490325,0.024431,0.000000,0.006543,709416
0,CLV,1,false,false,true,true,true,100000,4,1,false,true,true,8,TPCC,19,0,0,0.375817,0.000000,0.000000,0.267639,0.253383,0.116678,0.324410,0.251182,0.154505,0.000000,0.000000,0.000000,0.000005,3.501484,1709444.420476,0.000173,0.895642,0.112903,1.961798,0.028219,0.000000,0.009513,748199
0,CLV,1,false,false,true,true,true,100000,8,0,false,true,true,8,TPCC,0,0,0,4.502899,0.000000,0.000000,0.000271,0.067005,0.013140,0.694300,0.419755,0.008816,0.000000,0.000000,0.000000,0.000024,17.622522,340047.120069,0.000000,1.875701,0.767146,8.562249,0.019426,0.000000,0.000871,749061
0,CLV,1,false,false,true,true,true,100000,8,0.5,false,true,true,8,TPCC,0,0,0,2.611036,0.000000,0.000000,0.000144,0.017081,0.003361,0.410005,0.243387,0.009449,0.000000,0.000000,0.000000,0.000014,10.879610,561885.587667,0.000000,1.142599,0.443825,5.324031,0.020437,0.000000,0.000516,764137
0,CLV,1,false,false,true,true,true,100000,8,1,false,true,true,8,TPCC,0,0,0,0.280355,0.000000,0.000000,0.000009,0.000016,0.000012,0.080594,0.057396,0.009287,0.000000,0.000000,0.000000,0.000003,1.937465,3157549.063184,0.000000,0.277848,0.103088,0.937175,0.021332,0.000000,0.000009,764705
0,CLV,1,false,false,true,true,true,100000,16,0,false,true,true,8,TPCC,0,0,0,4.370402,0.000000,0.000000,0.000128,0.028523,0.005723,0.665823,0.389150,0.008441,0.000000,0.000000,0.000000,0.000025,17.961574,318401.497757,0.000000,1.781392,1.550993,8.126495,0.018464,0.000000,0.000522,714874
0,CLV,1,false,false,true,true,true,100000,16,0.5,false,true,true,8,TPCC,0,0,0,2.506586,0.000000,0.000000,0.000081,0.011791,0.002210,0.383102,0.225620,0.008848,0.000000,0.000000,0.000000,0.000014,10.577478,558226.837606,0.000000,1.056905,0.630324,4.943566,0.018977,0.000000,0.000282,738079
0,CLV,1,false,false,true,true,true,100000,16,1,false,true,true,8,TPCC,0,0,0,0.338228,0.000000,0.000000,0.000006,0.000013,0.000013,0.082165,0.057459,0.009789,0.000000,0.000000,0.000000,0.000003,2.400327,2477352.159357,0.000000,0.286081,0.204928,1.112605,0.021776,0.000000,0.000007,743307
0,CLV,1,false,false,true,true,true,100000,1,0.5,false,true,true,16,TPCC,174360,0,0,10.665179,0.000000,0.000000,4.887778,4.887362,1.133776,4.518962,2.164788,49.048087,0.000000,0.000000,0.000000,0.000062,97.953539,259580.861658,4.099732,57.095203,0.911061,76.145866,0.069667,0.000000,4.063694,1589179
0,CLV,1,false,false,true,true,true,100000,1,1,false,true,true,16,TPCC,428,0,0,2.915196,0.000000,0.000000,2.057382,2.527913,0.624469,2.895182,1.301194,52.669505,0.000000,0.000000,0.000000,0.000047,75.017561,340482.835808,0.007090,57.267852,0.275096,63.213370,0.069565,0.000000,6.181054,1596387
0,CLV,1,false,false,true,true,true,100000,2,0.5,false,true,true,16,TPCC,63394,0,0,6.577056,0.000000,0.000000,4.807541,2.257598,0.897327,2.218167,1.621379,25.666793,0.000000,0.000000,0.000000,0.000037,57.945143,429570.151444,0.784019,30.778707,0.935489,45.916150,0.057352,0.000000,0.253908,1555719
0,CLV,1,false,false,true,true,true,100000,2,1,false,true,true,16,TPCC,1407,0,0,2.572917,0.000000,0.000000,1.406829,1.917922,0.534308,2.191986,0.880841,12.592160,0.000000,0.000000,0.000000,0.000019,28.524943,835472.576253,0.015901,16.039949,0.248659,20.933216,0.050607,0.000000,2.944082,1489488
0,CLV,1,false,false,true,true,true,100000,4,0,false,true,true,16,TPCC,9642,0,0,12.723543,0.000000,0.000000,2.151638,3.220973,0.962015,2.560906,1.703871,1.406342,0.000000,0.000000,0.000000,0.000036,53.843090,446502.163808,0.266840,7.740925,1.866422,31.024351,0.048415,0.000000,0.019953,1502566
0,CLV,1,false,false,true,true,true,100000,4,0.5,false,true,true,16,TPCC,29762,0,0,6.700154,0.000000,0.000000,4.536440,2.183275,0.767044,1.841361,1.352198,17.155713,0.000000,0.000000,0.000000,0.000035,49.903651,454137.835252,0.356152,21.535113,1.140308,37.427731,0.054149,0.000000,0.093169,1416446
0,CLV,1,false,false,true,true,true,100000,4,1,false,true,true,16,TPCC,520,0,0,1.394021,0.000000,0.000000,1.018598,0.914431,0.339220,1.128072,0.561516,1.361041,0.000000,0.000000,0.000000,0.000007,10.320127,2231739.981079,0.003145,3.408186,0.211722,6.643186,0.051467,0.000000,0.306932,1439490
0,CLV,1,false,false,true,true,true,100000,8,0,false,true,true,16,TPCC,785,0,0,11.400514,0.000000,0.000000,0.967031,2.675758,0.890807,2.109727,1.611812,0.425089,0.000000,0.000000,0.000000,0.000033,48.058449,480821.179691,0.019643,6.076672,2.179220,25.808934,0.045700,0.000000,0.013115,1444220
0,CLV,1,false,false,true,true,true,100000,8,0.5,false,true,true,16,TPCC,11277,0,0,6.366817,0.000000,0.000000,2.527047,1.857169,0.616019,1.484549,1.173575,7.613027,0.000000,0.000000,0.000000,0.000026,37.371667,618199.230712,0.080971,11.383934,1.338158,24.833973,0.051975,0.000000,0.019657,1443946
0,CLV,1,false,false,true,true,true,100000,8,1,false,true,true,16,TPCC,58,0,0,0.732272,0.000000,0.000000,0.814253,0.354587,0.178721,0.486599,0.416647,0.316704,0.000000,0.000000,0.000000,0.000005,6.539214,3257333.313930,0.000310,1.529430,0.261066,3.781182,0.044595,0.000000,0.017690,1331275
0,CLV,1,false,false,true,true,true,100000,16,0,false,true,true,16,TPCC,0,0,0,10.702161,0.000000,0.000000,0.001276,0.201092,0.051748,1.706933,1.063259,0.018895,0.000000,0.000000,0.000000,0.000031,43.990802,523361.408131,0.000000,4.654103,4.517431,24.400877,0.045060,0.000000,0.014256,1438943
0,CLV,1,false,false,true,true,true,100000,16,0.5,false,true,true,16,TPCC,0,0,0,5.663522,0.000000,0.000000,0.000755,0.066321,0.018535,0.918671,0.561654,0.018370,0.000000,0.000000,0.000000,0.000018,24.307665,903860.412875,0.000000,2.541428,2.253922,13.164201,0.042217,0.000000,0.001525,1373171
0,CLV,1,false,false,true,true,true,100000,16,1,false,true,true,16,TPCC,0,0,0,0.602895,0.000000,0.000000,0.000024,0.000049,0.000054,0.158108,0.128507,0.016695,0.000000,0.000000,0.000000,0.000003,4.384402,5018652.764297,0.000000,0.582588,0.375970,2.120118,0.040036,0.000000,0.000021,1375237
0,CLV,1,false,false,true,false,true,100000,1,0,false,true,true,1,TPCC,0,0,0,0.283447,0.000000,0.000000,0.000000,0.000000,0.000000,0.046758,0.035725,0.001162,0.000000,0.000000,0.000000,0.000013,1.267868,78872.574970,0.000000,0.179675,0.063716,0.679471,0.002440,0.000000,0.000000,100000
0,CLV,1,false,false,true,false,true,100000,1,0.5,false,true,true,1,TPCC,0,0,0,0.155473,0.000000,0.000000,0.000000,0.000000,0.000000,0.025274,0.019511,0.001150,0.000000,0.000000,0.000000,0.000007,0.724338,138057.165032,0.000000,0.105530,0.033514,0.370750,0.002543,0.000000,0.000000,100000
0,CLV,1,false,false,true,false,true,100000,1,1,false,true,true,1,TPCC,0,0,0,0.013349,0.000000,0.000000,0.000000,0.000000,0.000000,0.004917,0.004403,0.001142,0.000000,0.000000,0.000000,0.000001,0.139542,716629.070872,0.000000,0.026047,0.007324,0.060494,0.002949,0.000000,0.000000,100000
0,CLV,1,false,false,true,false,true,100000,2,0,false,true,true,1,TPCC,0,0,0,0.278435,0.000000,0.000000,0.000000,0.000000,0.000000,0.045424,0.034697,0.001143,0.000000,0.000000,0.000000,0.000013,1.272933,78558.706415,0.000000,0.175015,0.065383,0.680167,0.002378,0.000000,0.000000,100000
0,CLV,1,false,false,true,false,true,100000,2,0.5,false,true,true,1,TPCC,0,0,0,0.160775,0.000000,0.000000,0.000000,0.000000,0.000000,0.027105,0.020877,0.001245,0.000000,0.000000,0.000000,0.000008,0.780919,128054.254682,0.000000,0.110328,0.035909,0.395837,0.002734,0.000000,0.000000,100000
0,CLV,1,false,false,true,false,true,100000,2,1,false,true,true,1,TPCC,0,0,0,0.017791,0.000000,0.000000,0.000000,0.000000,0.000000,0.005667,0.005003,0.001289,0.000000,0.000000,0.000000,0.000002,0.209270,477851.387492,0.000000,0.030098,0.010490,0.100390,0.003338,0.000000,0.000000,100000
0,CLV,1,false,false,true,false,true,100000,4,0,false,true,true,1,TPCC,0,0,0,0.275069,0.000000,0.000000,0.000000,0.000000,0.000000,0.048912,0.035340,0.001167,0.000000,0.000000,0.000000,0.000014,1.393487,71762.418606,0.000000,0.192853,0.087982,0.718468,0.002455,0.000000,0.000000,100000
0,CLV,1,false,false,true,false,true,100000,4,0.5,false,true,true,1,TPCC,0,0,0,0.156259,0.000000,0.000000,0.000000,0.000000,0.000000,0.026019,0.020146,0.001186,0.000000,0.000000,0.000000,0.000008,0.832299,120149.142957,0.000000,0.111393,0.051769,0.421462,0.002630,0.000000,0.000000,100000
