ABORT_PENALTY,BB_ALWAYS_RETIRE_READ,BB_AUTORETIRE,BB_DYNAMIC_TS,BB_LAST_RETIRE,BB_OPT_RAW,BB_PRECOMMIT,CC_ALG,COMPILE_ONLY,CPU_FREQ,LATCH,LONG_TXN_RATIO,MAX_ROW_PER_TXN,MAX_RUNTIME,MAX_TXN_PER_PART,NDEBUG,OUTPUT_TO_FILE,PF_ABORT,PF_BASIC,PF_CS,READ_PERC,REQ_PER_QUERY,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,TERMINATE_BY_COUNT,THREAD_CNT,UNSET_NUMA,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_cnt_long,abort_length,cascading_abort_cnt,cascading_abort_times,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,lock_acquire_cnt,lock_directly_cnt,max_abort_length,run_time,throughput,time_abort,time_cleanup,time_commit,time_copy,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_semaphore_cs,time_ts_alloc,time_wait,txn_cnt,txn_cnt_long,user_abort_cnt,wait_cnt
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.5, 0, 0, 0, 0, 0, 24146,0,0,0,0, 24146, 0, 0, 0, 479.991,1.32522e+06, 0, 8.18539, 0.528002, 0, 0, 0, 9.49046, 233.03, 0.488019, 0, 0, 0, 0, 0, 0, 0.000110471, 19877934, 0, 0, 88
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.7, 1340, 0, 0, 0, 0, 22462,0,0,0,0, 22464, 0, 0, 0, 479.987,1.4245e+06, 0.0216957, 10.0048, 1.17187, 0, 0, 0, 9.4177, 234.984, 0.629026, 0, 0, 0, 0, 0, 0, 0.0103362, 21366977, 0, 0, 7777
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.8, 137254, 0, 0, 0, 0, 21418,0,0,0,0, 21518, 0, 0, 0, 479.92,1.4872e+06, 2.19301, 21.0999, 7.65742, 0, 0, 0, 9.36573, 237.692, 11.4296, 0, 0, 0, 0, 0, 0, 0.340412, 22304314, 0, 0, 201933
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.9, 1962080, 0, 0, 0, 0, 31466,0,0,0,0, 35760, 0, 0, 0, 479.715,895493, 57.3013, 55.3736, 31.4219, 0, 0, 0, 5.42131, 175.66, 154.148, 0, 0, 0, 0, 0, 0, 5.37136, 13424436, 0, 0, 1905497
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.99, 3306428, 0, 0, 0, 0, 67301,0,0,0,0, 111180, 0, 0, 0, 479.846,288194, 189.002, 69.6457, 41.5214, 0, 0, 0, 2.15398, 109.359, 261.532, 0, 0, 0, 0, 0, 0, 8.69091, 4321518, 0, 0, 2465143
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.5, 0, 0, 0, 0, 0, 24078,0,0,0,0, 24078, 0, 0, 0, 479.989,1.32901e+06, 0, 8.23152, 0.529917, 0, 0, 0, 9.87682, 233.079, 0.488822, 0, 0, 0, 0, 0, 0, 9.6245e-05, 19934728, 0, 0, 80
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.7, 1355, 0, 0, 0, 0, 22550,0,0,0,0, 22551, 0, 0, 0, 479.977,1.41897e+06, 0.0218632, 9.96306, 1.16017, 0, 0, 0, 9.54388, 235.388, 0.633659, 0, 0, 0, 0, 0, 0, 0.0105065, 21283550, 0, 0, 8120
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.8, 135991, 0, 0, 0, 0, 21613,0,0,0,0, 21714, 0, 0, 0, 479.927,1.47379e+06, 2.20192, 20.9877, 7.65004, 0, 0, 0, 9.17021, 237.366, 11.3442, 0, 0, 0, 0, 0, 0, 0.338543, 22103533, 0, 0, 199770
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.9, 1947756, 0, 0, 0, 0, 31939,0,0,0,0, 36340, 0, 0, 0, 479.75,881193, 57.803, 55.7803, 31.6111, 0, 0, 0, 5.54602, 176.296, 152.935, 0, 0, 0, 0, 0, 0, 5.40413, 13211015, 0, 0, 1889885
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.99, 3304176, 0, 0, 0, 0, 67352,0,0,0,0, 111332, 0, 0, 0, 479.805,287856, 189.106, 69.3524, 41.3222, 0, 0, 0, 2.27111, 109.201, 261.427, 0, 0, 0, 0, 0, 0, 8.67948, 4316084, 0, 0, 2459742
