BB_ALWAYS_RETIRE_READ,cycle_detect,cascading_abort_times,time_abort,time_get_cs,PF_CS,MAX_TXN_PER_PART,MAX_RUNTIME,deadlock_cnt,user_abort_cnt,BB_PRECOMMIT,max_abort_length,COMPILE_ONLY,txn_cnt_long,time_index,ZIPF_THETA,LATCH,time_semaphore_cs,ABORT_PENALTY,CC_ALG,OUTPUT_TO_FILE,latency,time_cleanup,LONG_TXN_RATIO,TERMINATE_BY_COUNT,BB_AUTORETIRE,txn_cnt,READ_PERC,time_man,SYNTH_TABLE_SIZE,BB_LAST_RETIRE,time_release_cs,WW_STARV_FREE,time_wait,EXEC_ONLY,MAX_ROW_PER_TXN,UNSET_NUMA,time_copy,PF_BASIC,REQ_PER_QUERY,PF_ABORT,THREAD_CNT,BB_OPT_RAW,dl_wait_time,NDEBUG,time_get_latch,WORKLOAD,run_time,dl_detect_time,time_release_latch,time_query,wait_cnt,time_retire_latch,BB_DYNAMIC_TS,abort_cnt_long,commit_latency,abort_cnt,time_commit,abort_length,throughput,time_retire_cs,SYNTHETIC_YCSB,time_ts_alloc
true,0, 0, 0.00395923, 0,false,1000000,10,0, 0,false, 0,false, 0, 5.90264,0,LH_MCSLOCK, 0,50000,WAIT_DIE,true, 26283, 1.24084,0,true,false, 1921327,0.5, 29.3129,10000000,0, 0,false, 6.1708e-05,true,1000,false, 0,true,16,false,2,true,0,true, 0,YCSB, 50.4988,0, 0, 0.322522, 3, 0,true, 0, 26281, 66, 0, 0,76093.9, 0,false, 259759500
true,0, 0, 0.000173694, 0,false,1000000,10,0, 0,false, 0,false, 0, 4.69895,0,LH_MCSLOCK, 0,50000,WAIT_DIE,true, 23699, 1.14002,0,true,false, 1916412,0.5, 25.9666,10000000,0, 0,false, 2.2684e-05,true,1000,false, 0,true,16,false,2,true,0,true, 0,YCSB, 45.4187,0, 0, 0.355476, 1, 0,true, 0, 23699, 17, 0, 0,84388.6, 0,false, 301726878
true,0, 0, 0.000256628, 0,false,1000000,10,0, 0,false, 0,false, 0, 3.99624,0,LH_MCSLOCK, 0,50000,NO_WAIT,true, 22131, 1.10575,0,true,false, 1945316,0.5, 24.5918,10000000,0, 0,false, 0,true,1000,false, 0,true,16,false,2,true,0,true, 0,YCSB, 43.0528,0, 0, 0.0373979, 0, 0,true, 0, 22131, 17, 0, 0,90368.9, 0,false, 0
true,0, 0, 0.00021571, 0,false,1000000,10,0, 0,false, 0,false, 0, 4.19907,0,LH_MCSLOCK, 0,50000,NO_WAIT,true, 22432, 1.09959,0,true,false, 1945591,0.5, 25.0286,10000000,0, 0,false, 0,true,1000,false, 0,true,16,false,2,true,0,true, 0,YCSB, 43.6442,0, 0, 0.0371192, 0, 0,true, 0, 22432, 25, 0, 0,89156.9, 0,false, 0
true,0, 0, 0.000260532, 0,false,1000000,10,0, 0,false, 0,false, 0, 4.47049,0,LH_MCSLOCK, 0,50000,NO_WAIT,true, 22959, 1.09686,0,true,false, 1944974,0.5, 25.8367,10000000,0, 0,false, 0,true,1000,false, 0,true,16,false,2,true,0,true, 0,YCSB, 44.6556,0, 0, 0.0366976, 0, 0,true, 0, 22959, 15, 0, 0,87109.9, 0,false, 0
true,0, 0, 0.000120692, 0,false,1000000,10,0, 0,false, 0,false, 0, 4.74612,0,LH_MCSLOCK, 0,50000,NO_WAIT,true, 23563, 1.08942,0,true,false, 1918138,0.5, 26.0662,10000000,0, 0,false, 0,true,1000,false, 0,true,16,false,2,true,0,true, 0,YCSB, 45.1987,0, 0, 0.0356547, 0, 0,true, 0, 23563, 10, 0, 0,84875.9, 0,false, 0
true,0, 0, 0.000178068, 0,false,1000000,10,0, 0,false, 0,false, 0, 3.39762,0,LH_MCSLOCK, 0,50000,NO_WAIT,true, 20553, 1.10142,0,true,false, 1981907,0.5, 22.96,10000000,0, 0,false, 0,true,1000,false, 0,true,16,false,2,true,0,true, 0,YCSB, 40.7354,0, 0, 0.0370431, 0, 0,true, 0, 20553, 13, 0, 0,97306.4, 0,false, 0
true,0, 0, 0, 0,false,1000000,10,0, 0,false, 0,false, 0, 5.95372,0,LH_MCSLOCK, 0,50000,BAMBOO,true, 21513, 2.80177,0,true,false, 3941751,0.5, 51.3673,10000000,0, 0,false, 6.036e-06,true,1000,false, 0,true,16,false,4,true,0,true, 0,YCSB, 84.8013,0, 0, 0.0758906, 8, 0,true, 0, 21513, 0, 0.0417341, 0,185929, 0,false, 0
true,0, 0, 0, 0,false,1000000,10,0, 0,false, 0,false, 0, 5.02334,0,LH_MCSLOCK, 0,50000,BAMBOO,true, 20722, 2.79699,0,true,false, 3920312,0.5, 48.8989,10000000,0, 0,false, 1.528e-06,true,1000,false, 0,true,16,false,4,true,0,true, 0,YCSB, 81.2394,0, 0, 0.0732998, 2, 0,true, 0, 20722, 0, 0.0415139, 0,193025, 0,false, 0
true,0, 0, 0, 0,false,1000000,10,0, 0,false, 0,false, 0, 5.34165,0,LH_MCSLOCK, 0,50000,BAMBOO,true, 21050, 2.7911,0,true,false, 3913361,0.5, 49.801,10000000,0, 0,false, 6.27e-06,true,1000,false, 0,true,16,false,4,true,0,true, 0,YCSB, 82.3781,0, 0, 0.0740976, 9, 0,true, 0, 21050, 0, 0.041438, 0,190020, 0,false, 0
