ABORT_PENALTY,CC_ALG,DEBUG_PROFILING,MAX_TXN_PER_PART,NUM_WH,SPINLOCK,THREAD_CNT,WORKLOAD,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug2,debug3,debug4,debug5,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
1,NO_WAIT,pf,100000,4,true,8,TPCC,13667802,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000015,11.122169,522393.054915,3.516722,0.750742,0.797928,3.990135,0.520241,0.000000,0.000000,726268
1,NO_WAIT,pf,100000,4,true,4,TPCC,87,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,3.364266,466340.077495,0.000372,0.187745,0.363887,1.606157,0.010617,0.000000,0.000000,392223
1,NO_WAIT,pf,100000,4,true,2,TPCC,17,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,1.550070,257220.581246,0.000047,0.087624,0.170844,0.760077,0.005394,0.000000,0.000000,199355
1,NO_WAIT,pf,100000,4,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,0.790340,126527.783765,0.000000,0.042153,0.107460,0.379653,0.002470,0.000000,0.000000,100000
1,NO_WAIT,pf,100000,2,true,16,TPCC,21246271,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000082,121.343810,196313.070381,92.248186,8.513309,1.375396,21.964814,0.784131,0.000000,0.000000,1488836
1,NO_WAIT,pf,100000,2,true,8,TPCC,20123665,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000029,20.210651,277388.396067,12.056707,1.422093,0.644519,5.013468,0.737101,0.000000,0.000000,700775
1,NO_WAIT,pf,100000,2,true,4,TPCC,7177368,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000015,5.534107,273767.748265,1.730695,0.395192,0.382992,2.150516,0.262258,0.000000,0.000000,378765
1,NO_WAIT,pf,100000,2,true,2,TPCC,23,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,1.547969,258215.682565,0.000161,0.085325,0.173997,0.817082,0.005161,0.000000,0.000000,199855
1,NO_WAIT,pf,100000,2,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,0.683994,146200.077812,0.000000,0.044046,0.076400,0.348425,0.002712,0.000000,0.000000,100000
1,NO_WAIT,pf,100000,1,true,16,TPCC,27132906,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000281,429.266804,57009.318605,368.366879,24.913246,1.333599,53.834897,0.922834,0.000000,0.000000,1529513
1,NO_WAIT,pf,100000,1,true,8,TPCC,11416527,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000081,62.384361,98502.763642,47.541237,4.633922,0.660821,11.477414,0.411287,0.000000,0.000000,768129
1,NO_WAIT,pf,100000,1,true,4,TPCC,9352140,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000030,11.835304,133276.851110,7.083770,0.959911,0.348030,3.053053,0.340709,0.000000,0.000000,394343
1,NO_WAIT,pf,100000,1,true,2,TPCC,3790740,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000015,2.911968,136699.287864,0.929855,0.228034,0.169699,1.210874,0.132495,0.000000,0.000000,199032
1,NO_WAIT,pf,100000,1,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000006,0.584774,171006.266470,0.000000,0.041037,0.067725,0.285164,0.002472,0.000000,0.000000,100000
