ABORT_PENALTY,BB_ALWAYS_RETIRE_READ,BB_AUTORETIRE,BB_DYNAMIC_TS,BB_LAST_RETIRE,BB_OPT_RAW,BB_PRECOMMIT,CC_ALG,COMPILE_ONLY,CPU_FREQ,LATCH,LONG_TXN_RATIO,MAX_ROW_PER_TXN,MAX_RUNTIME,MAX_TXN_PER_PART,NDEBUG,OUTPUT_TO_FILE,PF_ABORT,PF_BASIC,PF_CS,READ_PERC,REQ_PER_QUERY,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,TERMINATE_BY_COUNT,THREAD_CNT,UNSET_NUMA,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_cnt_long,abort_length,cascading_abort_cnt,cascading_abort_times,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,lock_acquire_cnt,lock_directly_cnt,max_abort_length,run_time,throughput,time_abort,time_cleanup,time_commit,time_copy,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_semaphore_cs,time_ts_alloc,time_wait,txn_cnt,txn_cnt_long,user_abort_cnt,wait_cnt
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,64,false,YCSB,false,0.9, 3973185, 0, 0, 0, 0, 60374,0,0,0,0, 75525, 0, 0, 0, 959.657,848009, 191.96, 284.105, 241.136, 0, 0, 0, 7.82362, 403.398, 311.494, 0, 0, 0, 0, 0, 0, 45.3746, 12715597, 0, 0, 4393596
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.9, 1983391, 0, 0, 0, 0, 31396,0,0,0,0, 35764, 0, 0, 0, 479.797,895377, 58.2941, 53.9831, 30.4327, 0, 0, 0, 5.66793, 174.021, 155.782, 0, 0, 0, 0, 0, 0, 3.72212, 13424988, 0, 0, 1598748
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,16,false,YCSB,false,0.9, 612310, 0, 0, 0, 0, 23785,0,0,0,0, 25054, 0, 0, 0, 239.852,638886, 12.047, 20.0704, 9.55415, 0, 0, 0, 3.50358, 101.99, 48.3474, 0, 0, 0, 0, 0, 0, 0.370891, 9577392, 0, 0, 309991
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,8,false,YCSB,false,0.9, 139306, 0, 0, 0, 0, 20299,0,0,0,0, 20679, 0, 0, 0, 119.963,386940, 2.17992, 7.94839, 3.25217, 0, 0, 0, 2.22598, 57.6062, 11.1365, 0, 0, 0, 0, 0, 0, 0.0606367, 5802280, 0, 0, 56086
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,4,false,YCSB,false,0.9, 21093, 0, 0, 0, 0, 17870,0,0,0,0, 17959, 0, 0, 0, 59.9969,222745, 0.292099, 2.96238, 0.942495, 0, 0, 0, 1.24101, 30.3716, 1.74506, 0, 0, 0, 0, 0, 0, 0.00943399, 3341000, 0, 0, 8950
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,2,false,YCSB,false,0.9, 955, 0, 0, 0, 0, 21953,0,0,0,0, 21966, 0, 0, 0, 29.9999,91047.1, 0.0172944, 0.908108, 0.202113, 0, 0, 0, 0.567987, 16.4726, 0.106732, 0, 0, 0, 0, 0, 0, 0.00102096, 1365702, 0, 0, 744
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,1,false,YCSB,false,0.9, 0, 0, 0, 0, 0, 18616,0,0,0,0, 18616, 0, 0, 0, 15,53716, 0, 0.26657, 0.02025, 0, 0, 0, 0.381908, 6.13448, 0.0198475, 0, 0, 0, 0, 0, 0, 0, 805740, 0, 0, 0
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,120,false,YCSB,false,0.9, 3466657, 0, 0, 0, 0, 175580,0,0,0,0, 199943, 0, 0, 0, 1799.6,600393, 218.692, 1185.9, 1140.63, 0, 0, 0, 8.94005, 1284.82, 274.692, 0, 0, 0, 0, 0, 0, 51.8838, 9003886, 0, 0, 3845040
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,96,false,YCSB,false,0.9, 4044523, 0, 0, 0, 0, 116375,0,0,0,0, 140067, 0, 0, 0, 1439.62,685735, 242.896, 756.304, 709.97, 0, 0, 0, 11.4126, 857.412, 318.651, 0, 0, 0, 0, 0, 0, 58.1922, 10283288, 0, 0, 4344183
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,64,false,YCSB,false,0.9, 3993144, 0, 0, 0, 0, 60055,0,0,0,0, 75316, 0, 0, 0, 959.598,850331, 193.914, 280.955, 237.783, 0, 0, 0, 8.52231, 400.416, 313.366, 0, 0, 0, 0, 0, 0, 44.7311, 12749618, 0, 0, 4402311
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.9, 1987185, 0, 0, 0, 0, 31379,0,0,0,0, 35737, 0, 0, 0, 479.759,896033, 58.2211, 53.9019, 30.4008, 0, 0, 0, 5.71088, 174.086, 156.122, 0, 0, 0, 0, 0, 0, 3.68387, 13433747, 0, 0, 1589478
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,16,false,YCSB,false,0.9, 610545, 0, 0, 0, 0, 23938,0,0,0,0, 25219, 0, 0, 0, 239.901,634702, 12.0907, 20.0745, 9.57418, 0, 0, 0, 3.4469, 102.019, 48.2157, 0, 0, 0, 0, 0, 0, 0.374901, 9516605, 0, 0, 310917
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,8,false,YCSB,false,0.9, 139411, 0, 0, 0, 0, 20260,0,0,0,0, 20638, 0, 0, 0, 119.954,387701, 2.1727, 7.94022, 3.24325, 0, 0, 0, 2.22033, 57.5928, 11.1269, 0, 0, 0, 0, 0, 0, 0.0635312, 5813296, 0, 0, 55168
