ABORT_PENALTY,BB_OPT_MAX_WAITER,BB_OPT_RAW,CC_ALG,DEBUG_ABORT_LENGTH,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,LATCH,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_ON,SECOND_HS,SPECIFIED_RATIO,SPINLOCK,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_length,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,0,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,1.1,1145455,0,49126,0,0,0,0,84344,133.887,189716.0,55.8972,3.2082900000000003,0.0,0,0,1.52986,9.71706,88.1031,0,0,0,0,215292784,17.7629,1587535,0,2990746
50000,0,True,SILO,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.3,180,0,15690,0,0,0,0,15693,23.6843,1019550.0,0.00468072,1.3395299999999999,0.0,0,0,2.02988,9.37038,0.0505717,0,0,0,0,0,0.0,1509211,0,0
50000,0,True,SILO,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.5,630,0,19771,0,0,0,0,19789,30.2309,808529.0,0.0267284,1.50647,0.0,0,0,3.39091,13.3738,0.0896655,0,0,0,0,0,0.0,1527658,0,0
50000,0,True,SILO,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.7,24006,0,17128,0,0,0,0,17415,27.1151,918719.0,0.446639,1.48565,0.0,0,0,2.4833,10.4537,1.9042299999999999,0,0,0,0,0,0.0,1556949,0,0
50000,0,True,SILO,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.9,425740,0,28467,0,0,0,0,34596,53.4868,462518.0,9.47166,1.8199400000000001,0.0,0,0,1.61735,6.664039999999999,32.9294,0,0,0,0,0,0.0,1546165,0,0
50000,0,True,SILO,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,1.1,1035137,0,42489,0,0,0,0,63667,96.137,251336.0,31.971,2.23162,0.0,0,0,0.859836,3.88595,80.1786,0,0,0,0,0,0.0,1510168,0,0
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.3,246,0,18421,0,0,0,0,18424,28.554000000000002,868397.0,0.0054103,1.00475,0.0,0,0,2.21693,15.6909,0.22386599999999998,0,0,0,0,156739271,0.000648775,1549765,0,75
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.5,728,0,17758,0,0,0,0,17769,26.7346,900395.0,0.0165304,0.959218,0.0,0,0,2.17444,14.6688,0.257569,0,0,0,0,154780149,0.0024893000000000003,1504481,0,299
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.7,26827,0,20954,0,0,0,0,21148,32.2444,756547.0,0.295757,1.13988,0.0,0,0,2.72836,17.3981,2.31375,0,0,0,0,175573593,0.124233,1524652,0,13093
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.9,624684,0,37625,0,0,0,0,46834,74.2201,341660.0,14.5882,1.65724,0.0,0,0,1.63475,11.6725,48.3163,0,0,0,0,133673841,3.2302400000000002,1584876,0,354203
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,1.1,1816315,0,61040,0,0,0,0,106204,168.109,150670.0,71.4774,2.55321,0.0,0,0,1.61313,8.71991,140.379,0,0,0,0,129710713,6.16943,1583059,0,1171901
50000,0,True,NO_WAIT,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.3,266,0,17000,0,0,0,0,17001,25.8913,941068.0,0.00236964,0.9601049999999999,0.0,0,0,2.08621,13.8633,0.054089599999999995,0,0,0,0,0,0.0,1522842,0,0
50000,0,True,NO_WAIT,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.5,1132,0,18080,0,0,0,0,18094,28.0295,884266.0,0.0217754,0.974826,0.0,0,0,2.17562,15.6127,0.122709,0,0,0,0,0,0.0,1549094,0,0
50000,0,True,NO_WAIT,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.7,40673,0,19792,0,0,0,0,20317,31.236,787528.0,0.806496,1.07315,0.0,0,0,2.62597,15.9069,3.18606,0,0,0,0,0,0.0,1537451,0,0
50000,0,True,NO_WAIT,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.9,944266,0,35133,0,0,0,0,63583,100.072,251667.0,44.7698,1.7396900000000002,0.0,0,0,2.46611,13.6213,72.8253,0,0,0,0,0,0.0,1574058,0,0
50000,0,True,NO_WAIT,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,1.1,2081517,0,37203,0,0,0,0,113875,179.07,140519.0,120.561,2.1282900000000002,0.0,0,0,1.53009,7.89836,160.82,0,0,0,0,0,0.0,1572667,0,0
50000,0,True,BAMBOO,False,False,True,True,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.3,0,0,19191,0,0,0,0,19191,30.0378,833707.0,0.0,1.49672,0.0188965,0,0,2.01467,16.5991,0.0335616,0,0,0,0,0,8.757000000000001e-06,1565169,0,14
50000,0,True,BAMBOO,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.3,57,0,21180,0,0,0,0,21181,31.6374,755388.0,0.00075742,1.51795,0.0187054,0,0,2.53994,17.7599,0.0382092,0,0,0,0,0,4.039e-06,1493658,0,6
50000,0,True,BAMBOO,False,False,True,True,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.5,0,0,20352,0,0,0,0,20352,31.714000000000002,786159.0,0.0,1.6065399999999999,0.0427856,0,0,2.29581,18.1277,0.0357505,0,0,0,0,0,3.6976999999999995e-05,1558264,0,21
50000,0,True,BAMBOO,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.5,223,0,20050,0,0,0,0,20052,31.2497,797924.0,0.00297917,1.58122,0.0218328,0,0,2.31648,17.6399,0.052650999999999996,0,0,0,0,0,7.5189999999999995e-06,1558432,0,12
50000,0,True,BAMBOO,False,False,True,True,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.7,374,0,20722,0,0,0,0,20726,32.185,771960.0,0.0062791,1.9059,0.230796,0,0,2.52575,19.0128,0.06804339999999999,0,0,0,0,0,0.000688279,1552848,0,960
50000,0,True,BAMBOO,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.7,8393,0,21856,0,0,0,0,21949,33.9796,728942.0,0.143576,2.3518,0.648275,0,0,2.65089,19.9517,0.691071,0,0,0,0,0,0.000406045,1548071,0,546
50000,0,True,BAMBOO,False,False,True,True,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.9,179513,0,27049,0,0,0,0,30219,46.663999999999994,529480.0,4.89272,5.88115,2.8740200000000002,0,0,2.3344,19.2103,13.9357,0,0,0,0,0,0.049781900000000004,1544228,0,62630
50000,0,True,BAMBOO,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.9,289180,0,26797,0,0,0,0,32887,52.0326,486551.0,9.63076,3.92875,1.48594,0,0,2.07928,16.6904,22.3279,0,0,0,0,0,0.0132476,1582281,0,30159
50000,0,True,BAMBOO,False,False,True,True,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,1.1,994276,0,42616,0,0,0,0,69705,110.84,229562.0,43.0671,10.5283,5.7064699999999995,0,0,1.7549700000000001,16.0193,77.1687,0,0,0,0,0,0.0652357,1590297,0,200354
