IC3_EAGER_EXEC,cycle_detect,cascading_abort_times,IC3_FIELD_LOCKING,time_abort,time_get_cs,MAX_TXN_PER_PART,DEBUG_CS_PROFILING,user_abort_cnt,PERC_PAYMENT,max_abort_length,time_index,BB_OPT_MAX_WAITER,LATCH,ABORT_PENALTY,CC_ALG,NUM_WH,latency,time_cleanup,WORKLOAD,txn_cnt,time_man,WW_STARV_FREE,time_wait,IC3_RENDEZVOUS,dl_detect_time,COMMUTATIVE_OPS,DEBUG_PROFILING,TPCC_USER_ABORT,THREAD_CNT,BB_OPT_RAW,dl_wait_time,time_release_cs,time_get_latch,run_time,deadlock_cnt,time_release_latch,time_query,wait_cnt,time_retire_latch,commit_latency,abort_cnt,time_commit,abort_length,RETIRE_ON,DYNAMIC_TS,throughput,time_retire_cs,time_ts_alloc
true,0, 0,false, 3.93412, 0,100000,false, 13883,0.5, 0, 1.24897,0,LH_MCSLOCK,50000,IC3,4, 15444, 5.42702,TPCC, 2789136, -0.164665,false, 9.85615,true,0,false,true,true,32,true,0, 0, 0, 43.1884,0, 0, 1.50716, 0, 0, 15355, 32336, 1.48931, 0,true,true,2.06658e+06, 0, 0
false,0, 0,false, 3.34715, 0,100000,false, 15027,0.5, 0, 1.22311,0,LH_MCSLOCK,50000,IC3,4, 19362, 4.63389,TPCC, 2986883, -11.6066,false, 20.6781,false,0,false,true,true,32,true,0, 0, 0, 57.9717,0, 0, 1.69134, 0, 0, 19247, 35811, 0.37663, 0,true,true,1.64874e+06, 0, 0
true,0, 0,false, 2.21227, 0,100000,false, 13050,0.5, 0, 1.61446,0,LH_MCSLOCK,50000,IC3,8, 12845, 3.60325,TPCC, 2634345, 3.71109,false, 4.18095,true,0,false,true,true,32,true,0, 0, 0, 33.9273,0, 0, 0.340568, 0, 0, 12829, 16577, 0.425664, 0,true,true,2.4847e+06, 0, 0
false,0, 0,false, 2.07472, 0,100000,false, 13742,0.5, 0, 1.81496,0,LH_MCSLOCK,50000,IC3,8, 14893, 3.56954,TPCC, 2687806, 0.712221,false, 8.364,false,0,false,true,true,32,true,0, 0, 0, 40.1299,0, 0, 0.396976, 0, 0, 14870, 17952, 0.196387, 0,true,true,2.14328e+06, 0, 0
true,0, 0,false, 0.842569, 0,100000,false, 12234,0.5, 0, 2.12711,0,LH_MCSLOCK,50000,IC3,16, 11334, 2.4425,TPCC, 2400995, 5.52423,false, 1.11543,true,0,false,true,true,32,true,0, 0, 0, 27.2861,0, 0, 0.111344, 0, 0, 11330, 12979, 0.10266, 0,true,true,2.81579e+06, 0, 0
false,0, 0,false, 0.756224, 0,100000,false, 12826,0.5, 0, 1.80142,0,LH_MCSLOCK,50000,IC3,16, 10719, 2.315,TPCC, 2562124, 3.43125,false, 1.83357,false,0,false,true,true,32,true,0, 0, 0, 27.5343,0, 0, 0.116375, 0, 0, 10715, 13651, 0.0583496, 0,true,true,2.97767e+06, 0, 0
true,0, 0,false, 0.0017758, 0,100000,false, 503,0.5, 0, 0.0166546,0,LH_MCSLOCK,50000,IC3,1, 5378, 0.0496698,TPCC, 100000, 0.132242,false, 0.0043469,true,0,false,true,true,1,true,0, 0, 0, 0.53959,0, 0, 0.00169308, 0, 0, 5378, 503, 0.000798061, 0,true,true,185326, 0, 0
false,0, 0,false, 0.00176776, 0,100000,false, 503,0.5, 0, 0.0198315,0,LH_MCSLOCK,50000,IC3,1, 5389, 0.0505167,TPCC, 100000, 0.125464,false, 0.00355865,false,0,false,true,true,1,true,0, 0, 0, 0.54074,0, 0, 0.00188293, 0, 0, 5389, 503, 0.000681739, 0,true,true,184932, 0, 0
true,0, 0,false, 0.00188417, 0,100000,false, 524,0.5, 0, 0.0181853,0,LH_MCSLOCK,50000,IC3,2, 5443, 0.0511277,TPCC, 100000, 0.137528,false, 0.00503388,true,0,false,true,true,1,true,0, 0, 0, 0.54622,0, 0, 0.00170393, 0, 0, 5443, 524, 0.000795391, 0,true,true,183076, 0, 0
false,0, 0,false, 0.00163039, 0,100000,false, 468,0.5, 0, 0.0193979,0,LH_MCSLOCK,50000,IC3,2, 5461, 0.0506064,TPCC, 100000, 0.128004,false, 0.00354145,false,0,false,true,true,1,true,0, 0, 0, 0.547766,0, 0, 0.00169544, 0, 0, 5461, 468, 0.000823033, 0,true,true,182560, 0, 0
true,0, 0,false, 0.00204456, 0,100000,false, 485,0.5, 0, 0.0201323,0,LH_MCSLOCK,50000,IC3,4, 6402, 0.0511422,TPCC, 100000, 0.1353,false, 0.00482685,true,0,false,true,true,1,true,0, 0, 0, 0.642317,0, 0, 0.00168338, 0, 0, 6402, 485, 0.000801168, 0,true,true,155686, 0, 0
